"bin_midpoint","stage","hemisphere","slope","intercept","slope_se","slope_lower_95","slope_upper_95","p_value","r_squared","n_cells_model","method","label","color","n_cells","n_valid_lat_bins","min_abs_lat","max_abs_lat","lat_range","sum_nT","mean_nT","median_nT","mean_t_over_nT","max_t_over_nT","prop_high_extrapolation","slope_direction"
134.825,"Valanginian","Northern",-0.0368080150758257,13.4248025815381,0.144525213881604,-0.32007743428377,0.246461404132119,0.80041775470212,0.00179851169847958,38,"grid_cell_all_cells_OLS","good","Northern",38,3,4.10205669910358,79.8413809668959,75.7393242677923,3908,102.842105263158,38.5,0.67142797399982,1.86999332474669,0.0789473684210526,"normal_LDG"
140.075,"Berriasian","Northern",0.083075769661314,20.7902298427468,0.223062489009041,-0.354126708796406,0.520278248119034,0.711816462302145,0.00394738869745853,37,"grid_cell_all_cells_OLS","good","Northern",37,3,5.44728213482918,78.1351410874667,72.6878589526375,1420,38.3783783783784,22,0.712021050484289,1.69931122112038,0.108108108108108,"reverse_LDG"
146.15,"Tithonian","Northern",-0.130310932050082,22.3751389760669,0.224027270630458,-0.56940438248578,0.308782518385617,0.564861504617145,0.0104626605391034,34,"grid_cell_all_cells_OLS","good","Northern",34,3,5.37796105954232,75.4880138838721,70.1100528243298,4104,120.705882352941,47.5,0.766162027689141,1.77497337905659,0.117647058823529,"normal_LDG"
152,"Kimmeridgian","Northern",-0.569228791502195,46.8019269442035,0.287684284439493,-1.1330899890036,-0.00536759400078823,0.05776734584071,0.12267198858333,30,"grid_cell_all_cells_OLS","bad","Bad hemisphere",30,2,21.0836326411185,74.5914634086358,53.5078307675173,3750,125,29.5,0.926146842041007,1.92654407576933,0.266666666666667,"normal_LDG"
158.15,"Oxfordian","Northern",-0.153465786873152,27.1464819449536,0.293888224954414,-0.729486707783802,0.422555134037499,0.604490976559482,0.0069433361665565,41,"grid_cell_all_cells_OLS","good","Northern",41,3,4.0853150516345,74.5914634086358,70.5061483570013,6960,169.756097560976,36,0.743452965047917,1.77677604360618,0.0731707317073171,"normal_LDG"
163.4,"Callovian","Northern",-0.876790732426884,53.237312194075,0.249951452475273,-1.36669557927842,-0.386885885575348,0.00173109476688421,0.329848013284235,27,"grid_cell_all_cells_OLS","good","Northern",27,3,9.82080498363322,73.3756328561629,63.5548278725297,2765,102.407407407407,55,0.6295091143106,1.60722901523434,0.037037037037037,"normal_LDG"
166.75,"Bathonian","Northern",0.120978754043698,14.5938650900378,0.309274768577101,-0.485199792367419,0.727157300454815,0.698347916706243,0.00491166991694416,33,"grid_cell_all_cells_OLS","good","Northern",33,3,9.70186105641575,53.1478836003791,43.4460225439634,2825,85.6060606060606,40,0.632514110567507,1.81146071102998,0.0606060606060606,"reverse_LDG"
169.55,"Bajocian","Northern",-0.186551764645685,23.2673410096597,0.275126686752634,-0.725800070680849,0.352696541389478,0.502765300430283,0.0146142943670182,33,"grid_cell_all_cells_OLS","good","Northern",33,3,8.10098455665176,79.9453396667561,71.8443551101043,1972,59.7575757575758,22,0.677697409887222,1.68625529144652,0.0606060606060606,"normal_LDG"
172.8,"Aalenian","Northern",-0.192791654886953,25.967757372447,0.295156960614488,-0.771299297691351,0.385715987917444,0.52011470225344,0.0182121089124916,25,"grid_cell_all_cells_OLS","good","Northern",25,3,15.580191001607,74.4337706462861,58.8535796446791,1974,78.96,31,0.620473153504136,1.73081931712196,0.08,"normal_LDG"
179.45,"Toarcian","Northern",-0.429751856281212,40.3314432192424,0.250824689762604,-0.921368248215916,0.0618645356534923,0.0930997636679071,0.0576333201990171,50,"grid_cell_all_cells_OLS","good","Northern",50,3,14.3789486715566,75.4880138838721,61.1090652123155,9427,188.54,61,0.494425805522027,1.86999332474669,0.06,"normal_LDG"
188.55,"Pliensbachian","Northern",-0.0921475333214583,34.6672881099659,0.233242414464704,-0.549302665672277,0.365007599029361,0.694124290154759,0.00247136671141907,65,"grid_cell_all_cells_OLS","good","Northern",65,3,4.86349084348256,73.6605464111284,68.7970555676458,8576,131.938461538462,43,0.627762165057114,1.93485055533146,0.0769230769230769,"normal_LDG"
196.2,"Sinemurian","Northern",0.071402131371289,14.274616608569,0.202245291028853,-0.324998639045263,0.467802901787841,0.725738889299616,0.00282477796337353,46,"grid_cell_all_cells_OLS","good","Northern",46,3,1.37881114344226,66.476808706466,65.0979975630237,2965,64.4565217391304,25,0.699793610393996,1.97385615143142,0.108695652173913,"reverse_LDG"
200.45,"Hettangian","Northern",0.324715927242067,19.4092740818477,0.426187104556615,-0.510610797688898,1.16004265217303,0.45385675830408,0.024618039039905,25,"grid_cell_all_cells_OLS","good","Northern",25,3,6.0525515675304,66.476808706466,60.4242571389356,1300,52,27,0.763808619485413,1.92528127227721,0.12,"reverse_LDG"
203.55,"Rhaetian","Northern",-0.409252068728525,37.256545564507,0.331867886794703,-1.05971312684614,0.241208989389094,0.23180761788947,0.0706633731912763,22,"grid_cell_all_cells_OLS","good","Northern",22,3,4.83161937714494,67.5278428630317,62.6962234858868,2160,98.1818181818182,22,0.885132150933027,1.77677604360618,0.227272727272727,"normal_LDG"
216.5,"Norian","Northern",-0.600967507964267,46.8062969764176,0.172048974366366,-0.938183497722343,-0.26375151820619,0.00125554845804764,0.247983786909282,39,"grid_cell_all_cells_OLS","good","Northern",39,3,1.21255255959531,80.2978112502408,79.0852586906455,3314,84.974358974359,46,1.08250894464791,1.95496381380396,0.307692307692308,"normal_LDG"
232.15,"Carnian","Northern",-0.299188963412546,23.1403825934474,0.158534855059407,-0.609917279328984,0.0115393525038918,0.0699264690839377,0.116537565635958,29,"grid_cell_all_cells_OLS","good","Northern",29,3,7.01678574193906,82.382340216189,75.3655544742499,4270,147.241379310345,15,1.03742700799406,1.86999332474669,0.241379310344828,"normal_LDG"
239.232,"Ladinian","Northern",-0.12228750769141,16.9290756112426,0.177229502610711,-0.469657332808403,0.225082317425583,0.496815787647632,0.01945136345335,26,"grid_cell_all_cells_OLS","good","Northern",26,3,2.34465021326615,71.4055877348787,69.0609375216125,1682,64.6923076923077,26.5,0.846402061542001,1.76346642369874,0.153846153846154,"normal_LDG"
244.082,"Anisian","Northern",-0.158986386125853,33.5442692683133,0.253708420755114,-0.656254890805875,0.33828211855417,0.534954980035479,0.0110952357913522,37,"grid_cell_all_cells_OLS","good","Northern",37,3,2.38733075401385,70.7337204569181,68.3463897029043,5604,151.459459459459,43,0.801099560795985,1.77677604360618,0.243243243243243,"normal_LDG"
248.3,"Olenekian","Northern",-0.180680806235635,27.2529476168588,0.155016278951591,-0.484512712980752,0.123151100509483,0.251674286722066,0.0373648377595681,37,"grid_cell_all_cells_OLS","good","Northern",37,3,4.76750231498914,73.6605464112865,68.8930440962974,4631,125.162162162162,60,0.683743161355441,1.85878669471231,0.108108108108108,"normal_LDG"
250.901,"Induan","Northern",-0.199568719486672,36.4113703174983,0.211481141155235,-0.614071756150932,0.214934317177589,0.351459157550757,0.0235023415399047,39,"grid_cell_all_cells_OLS","good","Northern",39,3,1.32057636706172,73.8495458967466,72.5289695296849,3442,88.2564102564103,39,0.537614495817738,1.88538024585157,0.0512820512820513,"normal_LDG"
253.021,"Changhsingian","Northern",-0.564486991161931,41.5112246845051,0.263226330332279,-1.0804105986132,-0.0485633837106638,0.041512229369661,0.150294856006401,28,"grid_cell_all_cells_OLS","good","Northern",28,3,2.40271438643919,78.1351410892087,75.7324267027695,6457,230.607142857143,79,0.59721665269076,1.51927470457372,0.0714285714285714,"normal_LDG"
256.825,"Wuchiapingian","Northern",-0.821629595037957,44.500910237258,0.25224250358519,-1.31602490206493,-0.327234288010984,0.00217013981413939,0.194286842780998,46,"grid_cell_all_cells_OLS","good","Northern",46,3,1.20452404890091,67.2811723039042,66.0766482550033,5748,124.95652173913,59,0.821950772286901,1.86999332474669,0.152173913043478,"normal_LDG"
261.895,"Capitanian","Northern",-0.431872267625101,39.0667191221086,0.221554518736127,-0.86611912434791,0.00237458909770805,0.0641241155447776,0.147276935496265,24,"grid_cell_all_cells_OLS","good","Northern",24,3,1.21255256233619,75.910601807077,74.6980492447408,3526,146.916666666667,29,1.04046569707857,1.91408472236431,0.291666666666667,"normal_LDG"
265.59,"Wordian","Northern",-0.19473900698368,17.8760552673147,0.0593455598397395,-0.311056304269569,-0.0784217096977904,0.00356074080092642,0.338954548677613,23,"grid_cell_all_cells_OLS","good","Northern",23,3,1.212552561349,79.189978120788,77.977425559439,2345,101.95652173913,25,0.923157351809206,1.82902679293655,0.0869565217391304,"normal_LDG"
270.65,"Roadian","Northern",-0.497299209818183,36.3100840617908,0.166763848361705,-0.824156352607124,-0.170442067029241,0.00534785009516443,0.212272520621699,35,"grid_cell_all_cells_OLS","good","Northern",35,3,1.21255256233619,76.8063644640993,75.5938119017631,6652,190.057142857143,22,0.832031942275512,1.93366937338113,0.171428571428571,"normal_LDG"
278.85,"Kungurian","Northern",-0.34025047311902,29.6197029720575,0.143065125851388,-0.62065811978774,-0.0598428264502993,0.0229835614734645,0.139124114022682,37,"grid_cell_all_cells_OLS","good","Northern",37,3,4.26473135144204e-10,73.0561294534211,73.0561294529946,4132,111.675675675676,40,0.824924205912383,1.93485055533146,0.189189189189189,"normal_LDG"
286.7,"Artinskian","Northern",-0.955087677516572,55.5120626930456,0.456119968738617,-1.84908281624426,-0.0610925387888832,0.0457881903130948,0.139704999151801,29,"grid_cell_all_cells_OLS","good","Northern",29,3,1.3353436252092,57.4244848024839,56.0891411772747,1866,64.3448275862069,51,0.990378271492376,1.99699378853138,0.206896551724138,"normal_LDG"
