"bin_midpoint","slope","intercept","quantile","hemisphere","label","color","bin","stage","short","bottom","top","dur","climate_state","climate_color"
352.78,-0.435007512560067,22.9504212846169,"q90","Northern","bad","Bad hemisphere",33,"Tournaisian","Tou",358.86,346.7,12.16,"Coolhouse","#007d65"
365.505,-1.34146694533807,25.016271059594,"q90","Northern","bad","Bad hemisphere",32,"Famennian","Fam",372.15,358.86,13.29,"Transitional","#c8c7c7"
377.23,-0.69860983694491,74.9168811504466,"q90","Northern","bad","Bad hemisphere",31,"Frasnian","Fra",382.31,372.15,10.16,"Warmhouse","#b57a51"
385.13,0.346325318567736,5.05376799349031,"q90","Northern","good","Northern",30,"Givetian","Giv",387.95,382.31,5.64,"Warmhouse","#b57a51"
402.045,-0.424423760013626,34.8830329339472,"q90","Northern","good","Northern",28,"Emsian","Ems",410.62,393.47,17.15,"Transitional","#c8c7c7"
411.82,1.23435056987886,14.282627896652,"q90","Northern","good","Northern",27,"Pragian","Pra",413.02,410.62,2.4,"Hothouse","#95484b"
416.32,-1.57951599232235,36.7527894839502,"q90","Northern","good","Northern",26,"Lochkovian","Loc",419.62,413.02,6.6,"Hothouse","#95484b"
421.16,1.72127253139411,22.4695097801599,"q90","Northern","bad","Bad hemisphere",25,"Pridoli","Pri",422.7,419.62,3.08,"Hothouse","#95484b"
428.65,-0.765625335050724,42.6145148655768,"q90","Northern","good","Northern",22,"Homerian","Hom",430.6,426.7,3.9,"Coolhouse","#007d65"
435.75,-0.571633212209289,34.3801584445945,"q90","Northern","good","Northern",20,"Telychian","Tel",438.6,432.9,5.7,"Transitional","#c8c7c7"
439.55,6.8988642724506,-23.4693336531187,"q90","Northern","bad","Bad hemisphere",19,"Aeronian","Aer",440.5,438.6,1.9,"Coolhouse","#007d65"
441.8,-0.459152143158771,47.7513412213034,"q90","Northern","good","Northern",18,"Rhuddanian","Rhu",443.1,440.5,2.6,"Coolhouse","#007d65"
444.15,-0.241977461904347,34.8438736891004,"q90","Northern","good","Northern",17,"Hirnantian","Hir",445.2,443.1,2.1,"Coolhouse","#007d65"
449,-1.0080476317064,40.6235190097386,"q90","Northern","good","Northern",16,"Katian","Kat",452.8,445.2,7.6,"Warmhouse","#b57a51"
455.5,0.834213898949995,14.2386931150374,"q90","Northern","good","Northern",15,"Sandbian","Sbd",458.2,452.8,5.4,"Warmhouse","#b57a51"
463.8,-0.229640957315209,19.414145660242,"q90","Northern","good","Northern",14,"Darriwilian","Dar",469.4,458.2,11.2,"Hothouse","#95484b"
470.35,-2.36371183608157,96.4802945116412,"q90","Northern","bad","Bad hemisphere",13,"Dapingian","Dap",471.3,469.4,1.9,"Hothouse","#95484b"
474.2,-0.334869473631763,27.9170096947563,"q90","Northern","good","Northern",12,"Floian","Flo",477.1,471.3,5.8,"Hothouse","#95484b"
481.975,0.862229314363983,28.3873551498057,"q90","Northern","good","Northern",11,"Tremadocian","Tre",486.85,477.1,9.75,"Hothouse","#95484b"
0.00585,0.233822842254225,22.5911008470831,"q90","Southern","good","Southern",97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#005344"
1.29585,-0.219486055012114,26.4740010378591,"q90","Southern","good","Southern",96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#005344"
3.09,-0.739357330972914,37.7202265635957,"q90","Southern","good","Southern",95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#005344"
4.4665,-0.304298055930616,28.5777349360993,"q90","Southern","good","Southern",94,"Zanclean","Zan",5.333,3.6,1.733,"Coldhouse","#005344"
9.438,-0.435774515572777,48.6717409043188,"q90","Southern","good","Southern",92,"Tortonian","Tor",11.63,7.246,4.384,"Coolhouse","#007d65"
12.725,-0.368351493126317,29.5304316860281,"q90","Southern","good","Southern",91,"Serravallian","Ser",13.82,11.63,2.19,"Transitional","#c8c7c7"
18.215,-0.145727049055151,25.5498723162192,"q90","Southern","good","Southern",89,"Burdigalian","Bur",20.45,15.98,4.47,"Transitional","#c8c7c7"
25.17,0.725451396455722,-1.62169818997956,"q90","Southern","good","Southern",87,"Chattian","Cht",27.3,23.04,4.26,"Transitional","#c8c7c7"
30.6,0.219264332678502,3.11987601833605,"q90","Southern","good","Southern",86,"Rupelian","Rup",33.9,27.3,6.6,"Transitional","#c8c7c7"
35.805,0.274365052790575,6.60014448117142,"q90","Southern","good","Southern",85,"Priabonian","Prb",37.71,33.9,3.81,"Warmhouse","#b57a51"
39.37,-1.1246067268559,78.4073920676383,"q90","Southern","good","Southern",84,"Bartonian","Brt",41.03,37.71,3.32,"Warmhouse","#b57a51"
44.55,-0.384806979515741,25.2231346189577,"q90","Southern","good","Southern",83,"Lutetian","Lut",48.07,41.03,7.04,"Warmhouse","#b57a51"
52.035,0.439940300091986,8.26727437022903,"q90","Southern","bad","Bad hemisphere",82,"Ypresian","Ypr",56,48.07,7.93,"Hothouse","#95484b"
57.62,0.901376487987448,2.93189481043283,"q90","Southern","bad","Bad hemisphere",81,"Thanetian","Th",59.24,56,3.24,"Warmhouse","#b57a51"
63.83,0.0638130569865685,25.7012373459295,"q90","Southern","good","Southern",79,"Danian","Dan",66,61.66,4.34,"Hothouse","#95484b"
69.1,0.680809660132418,-13.669636413285,"q90","Southern","good","Southern",78,"Maastrichtian","Maa",72.2,66,6.2,"Transitional","#c8c7c7"
77.9,0.15943224787489,6.24286806310826,"q90","Southern","good","Southern",77,"Campanian","Cam",83.6,72.2,11.4,"Warmhouse","#b57a51"
84.65,-0.0760298314650346,49.4685856135786,"q90","Southern","bad","Bad hemisphere",76,"Santonian","San",85.7,83.6,2.1,"Hothouse","#95484b"
87.75,-0.856725717500838,64.3836316259835,"q90","Southern","bad","Bad hemisphere",75,"Coniacian","Con",89.8,85.7,4.1,"Hothouse","#95484b"
91.85,-0.870921246144587,64.6128007867965,"q90","Southern","good","Southern",74,"Turonian","Tur",93.9,89.8,4.1,"Hothouse","#95484b"
97.2,-0.16345517861378,26.9925286524169,"q90","Southern","good","Southern",73,"Cenomanian","Cen",100.5,93.9,6.6,"Hothouse","#95484b"
106.85,0.0633269596324705,20.3445245149417,"q90","Southern","good","Southern",72,"Albian","Alb",113.2,100.5,12.7,"Warmhouse","#b57a51"
117.3,0.0391424406436168,7.66597450206086,"q90","Southern","good","Southern",71,"Aptian","Apt",121.4,113.2,8.2,"Hothouse","#95484b"
123.585,-1.6669233939998,101.296915857996,"q90","Southern","bad","Bad hemisphere",70,"Barremian","Bar",125.77,121.4,4.37,"Hothouse","#95484b"
129.185,-6.01032204218855,269.75846539831,"q90","Southern","good","Southern",69,"Hauterivian","Hau",132.6,125.77,6.83,"Warmhouse","#b57a51"
134.825,0.563494197239266,9.21446530508943,"q90","Southern","good","Southern",68,"Valanginian","Val",137.05,132.6,4.45,"Warmhouse","#b57a51"
146.15,-1.07582767900379,87.514160521691,"q90","Southern","bad","Bad hemisphere",66,"Tithonian","Tit",149.2,143.1,6.1,"Warmhouse","#b57a51"
152,-0.245127964878603,44.5811617034696,"q90","Southern","good","Southern",65,"Kimmeridgian","Kim",154.8,149.2,5.6,"Transitional","#c8c7c7"
158.15,-0.320669402105574,44.5641085210109,"q90","Southern","good","Southern",64,"Oxfordian","Oxf",161.5,154.8,6.7,"Transitional","#c8c7c7"
163.4,0.137621009353356,49.6594592593858,"q90","Southern","good","Southern",63,"Callovian","Cal",165.3,161.5,3.8,"Coolhouse","#007d65"
166.75,-0.170145044329448,50.845517656346,"q90","Southern","good","Southern",62,"Bathonian","Bat",168.2,165.3,2.9,"Coldhouse","#005344"
169.55,-0.563548133358631,49.5392663462309,"q90","Southern","good","Southern",61,"Bajocian","Baj",170.9,168.2,2.7,"Coolhouse","#007d65"
172.8,-5.24495125898631,168.891530807826,"q90","Southern","bad","Bad hemisphere",60,"Aalenian","Aal",174.7,170.9,3.8,"Transitional","#c8c7c7"
179.45,-0.33164859763671,52.6327871243079,"q90","Southern","good","Southern",59,"Toarcian","Toa",184.2,174.7,9.5,"Warmhouse","#b57a51"
188.55,-0.768177423821284,65.1206175976405,"q90","Southern","good","Southern",58,"Pliensbachian","Plb",192.9,184.2,8.7,"Transitional","#c8c7c7"
196.2,-0.213759582810096,47.4005456675243,"q90","Southern","good","Southern",57,"Sinemurian","Sin",199.5,192.9,6.6,"Transitional","#c8c7c7"
200.45,0.00586710621398367,6.83385532402019,"q90","Southern","good","Southern",56,"Hettangian","Het",201.4,199.5,1.9,"Transitional","#c8c7c7"
203.55,-1.0698195284749,81.8635279070059,"q90","Southern","bad","Bad hemisphere",55,"Rhaetian","Rha",205.7,201.4,4.3,"Coolhouse","#007d65"
216.5,-0.388979350188954,38.8417890723574,"q90","Southern","good","Southern",54,"Norian","Nor",227.3,205.7,21.6,"Transitional","#c8c7c7"
232.15,0.293410577770488,-5.86302349705369,"q90","Southern","bad","Bad hemisphere",53,"Carnian","Car",237,227.3,9.7,"Transitional","#c8c7c7"
239.232,-0.12982391767964,14.6005830138471,"q90","Southern","bad","Bad hemisphere",52,"Ladinian","Lad",241.464,237,4.464,"Coolhouse","#007d65"
244.082,-0.524703037029246,38.4305313874898,"q90","Southern","good","Southern",51,"Anisian","Ani",246.7,241.464,5.236,"Warmhouse","#b57a51"
248.3,0.127255223980044,25.6545804055182,"q90","Southern","bad","Bad hemisphere",50,"Olenekian","Ole",249.9,246.7,3.2,"Warmhouse","#b57a51"
250.901,0.379010447792661,5.08844518409733,"q90","Southern","good","Southern",49,"Induan","Ind",251.902,249.9,2.002,"Hothouse","#95484b"
253.021,0.660892136156441,12.1318909065601,"q90","Southern","good","Southern",48,"Changhsingian","Chg",254.14,251.902,2.238,"Coldhouse","#005344"
256.825,-0.0635189081557682,37.9683689429794,"q90","Southern","good","Southern",47,"Wuchiapingian","Wuc",259.51,254.14,5.37,"Coolhouse","#007d65"
261.895,-0.112335511856125,27.8367024531223,"q90","Southern","good","Southern",46,"Capitanian","Cap",264.28,259.51,4.77,"Coolhouse","#007d65"
265.59,-0.305629189126532,41.2322064422864,"q90","Southern","good","Southern",45,"Wordian","Wor",266.9,264.28,2.62,"Coolhouse","#007d65"
270.65,-0.168052005569687,31.2809758045804,"q90","Southern","good","Southern",44,"Roadian","Roa",274.4,266.9,7.5,"Coldhouse","#005344"
278.85,-0.331586687185621,38.8771397482448,"q90","Southern","good","Southern",43,"Kungurian","Kun",283.3,274.4,8.9,"Coolhouse","#007d65"
286.7,-0.296962175766235,41.0039954189865,"q90","Southern","good","Southern",42,"Artinskian","Art",290.1,283.3,6.8,"Coolhouse","#007d65"
291.81,-0.418089160876935,69.3053657023794,"q90","Southern","good","Southern",41,"Sakmarian","Sak",293.52,290.1,3.42,"Coolhouse","#007d65"
296.21,-1.2736297474907,77.7751464487683,"q90","Southern","good","Southern",40,"Asselian","Ass",298.9,293.52,5.38,"Coolhouse","#007d65"
301.3,-2.48903590270008,81.1619130191319,"q90","Southern","good","Southern",39,"Gzhelian","Gzh",303.7,298.9,4.8,"Coldhouse","#005344"
305.35,-0.597909266081193,84.0088159006885,"q90","Southern","good","Southern",38,"Kasimovian","Kas",307,303.7,3.3,"Coldhouse","#005344"
311.1,-1.07898495410508,50.9128336412823,"q90","Southern","good","Southern",37,"Moscovian","Mos",315.2,307,8.2,"Coldhouse","#005344"
319.3,-0.35547182939727,48.5399856916488,"q90","Southern","good","Southern",36,"Bashkirian","Bas",323.4,315.2,8.2,"Coldhouse","#005344"
326.85,-0.841608235668367,64.8038533467207,"q90","Southern","good","Southern",35,"Serpukhovian","Ser",330.3,323.4,6.9,"Coldhouse","#005344"
338.5,-1.0884153894877,64.4786517282941,"q90","Southern","good","Southern",34,"Visean","Vis",346.7,330.3,16.4,"Coldhouse","#005344"
352.78,-0.389164713512579,43.3351952717554,"q90","Southern","good","Southern",33,"Tournaisian","Tou",358.86,346.7,12.16,"Coolhouse","#007d65"
365.505,-0.451774274908256,40.2829458033225,"q90","Southern","good","Southern",32,"Famennian","Fam",372.15,358.86,13.29,"Transitional","#c8c7c7"
377.23,0.710741240841585,39.4895615126455,"q90","Southern","good","Southern",31,"Frasnian","Fra",382.31,372.15,10.16,"Warmhouse","#b57a51"
385.13,-0.156276961635578,28.6546971922783,"q90","Southern","good","Southern",30,"Givetian","Giv",387.95,382.31,5.64,"Warmhouse","#b57a51"
390.71,0.115912792816539,32.8207407870849,"q90","Southern","good","Southern",29,"Eifelian","Eif",393.47,387.95,5.52,"Transitional","#c8c7c7"
402.045,-0.0316213271294384,44.8296246788669,"q90","Southern","good","Southern",28,"Emsian","Ems",410.62,393.47,17.15,"Transitional","#c8c7c7"
411.82,0.336096983041206,9.87561271173057,"q90","Southern","good","Southern",27,"Pragian","Pra",413.02,410.62,2.4,"Hothouse","#95484b"
416.32,-0.132525556890802,54.9391456025034,"q90","Southern","good","Southern",26,"Lochkovian","Loc",419.62,413.02,6.6,"Hothouse","#95484b"
421.16,0.0332626369532358,33.8615256669827,"q90","Southern","good","Southern",25,"Pridoli","Pri",422.7,419.62,3.08,"Hothouse","#95484b"
423.85,0.83681071635936,28.5819497112701,"q90","Southern","good","Southern",24,"Ludfordian","Lud",425,422.7,2.3,"Hothouse","#95484b"
425.85,1.88167407185661,-8.30468936545214,"q90","Southern","good","Southern",23,"Gorstian","Gor",426.7,425,1.7,"Warmhouse","#b57a51"
428.65,0.557330760075083,30.0032151495782,"q90","Southern","good","Southern",22,"Homerian","Hom",430.6,426.7,3.9,"Coolhouse","#007d65"
431.75,0.27457695173258,39.4257657580226,"q90","Southern","good","Southern",21,"Sheinwoodian","She",432.9,430.6,2.3,"Coolhouse","#007d65"
435.75,-0.605222370335837,49.3904998918196,"q90","Southern","good","Southern",20,"Telychian","Tel",438.6,432.9,5.7,"Transitional","#c8c7c7"
439.55,1.54613633719458,3.18295180129272,"q90","Southern","good","Southern",19,"Aeronian","Aer",440.5,438.6,1.9,"Coolhouse","#007d65"
441.8,1.47902021709612,19.0915192741546,"q90","Southern","good","Southern",18,"Rhuddanian","Rhu",443.1,440.5,2.6,"Coolhouse","#007d65"
444.15,1.11239242402036,24.6598243723177,"q90","Southern","good","Southern",17,"Hirnantian","Hir",445.2,443.1,2.1,"Coolhouse","#007d65"
449,0.172909964803178,26.9212522691541,"q90","Southern","good","Southern",16,"Katian","Kat",452.8,445.2,7.6,"Warmhouse","#b57a51"
455.5,0.195727278972802,32.3037716750317,"q90","Southern","good","Southern",15,"Sandbian","Sbd",458.2,452.8,5.4,"Warmhouse","#b57a51"
463.8,0.396206783625671,17.772489443909,"q90","Southern","good","Southern",14,"Darriwilian","Dar",469.4,458.2,11.2,"Hothouse","#95484b"
470.35,-0.287442296432191,45.0327857575465,"q90","Southern","good","Southern",13,"Dapingian","Dap",471.3,469.4,1.9,"Hothouse","#95484b"
474.2,0.536024926127936,11.9424690504883,"q90","Southern","good","Southern",12,"Floian","Flo",477.1,471.3,5.8,"Hothouse","#95484b"
481.975,0.266434907610516,40.5327736825163,"q90","Southern","good","Southern",11,"Tremadocian","Tre",486.85,477.1,9.75,"Hothouse","#95484b"
0.00585,-1.09944282230858,85.2844837273091,"q95","Northern","good","Northern",97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#005344"
1.29585,-0.452480938855663,52.2885412667792,"q95","Northern","good","Northern",96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#005344"
3.09,-1.00649647282056,84.7875047663542,"q95","Northern","good","Northern",95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#005344"
4.4665,-0.289523067332547,51.5347880509156,"q95","Northern","good","Northern",94,"Zanclean","Zan",5.333,3.6,1.733,"Coldhouse","#005344"
6.2895,-2.09832552846642,119.619464539465,"q95","Northern","good","Northern",93,"Messinian","Mes",7.246,5.333,1.913,"Coldhouse","#005344"
9.438,-0.715613029672494,70.8166704624945,"q95","Northern","good","Northern",92,"Tortonian","Tor",11.63,7.246,4.384,"Coolhouse","#007d65"
12.725,0.322411352336657,17.4986126654658,"q95","Northern","good","Northern",91,"Serravallian","Ser",13.82,11.63,2.19,"Transitional","#c8c7c7"
14.9,0.258237087831996,35.4940169409816,"q95","Northern","good","Northern",90,"Langhian","Lan",15.98,13.82,2.16,"Transitional","#c8c7c7"
18.215,0.527599279730886,12.0516951564537,"q95","Northern","good","Northern",89,"Burdigalian","Bur",20.45,15.98,4.47,"Transitional","#c8c7c7"
21.745,-0.833815862187496,60.8018995594183,"q95","Northern","good","Northern",88,"Aquitanian","Aqu",23.04,20.45,2.59,"Coolhouse","#007d65"
25.17,0.488840288575704,28.9516949982399,"q95","Northern","good","Northern",87,"Chattian","Cht",27.3,23.04,4.26,"Transitional","#c8c7c7"
30.6,0.21170124495546,25.3725514419752,"q95","Northern","good","Northern",86,"Rupelian","Rup",33.9,27.3,6.6,"Transitional","#c8c7c7"
35.805,0.962143252168253,6.66666126706621,"q95","Northern","good","Northern",85,"Priabonian","Prb",37.71,33.9,3.81,"Warmhouse","#b57a51"
39.37,0.6000210639772,15.2846655138988,"q95","Northern","good","Northern",84,"Bartonian","Brt",41.03,37.71,3.32,"Warmhouse","#b57a51"
44.55,0.553934316036183,5.18677921125212,"q95","Northern","good","Northern",83,"Lutetian","Lut",48.07,41.03,7.04,"Warmhouse","#b57a51"
52.035,0.754980172856745,20.2514307697351,"q95","Northern","good","Northern",82,"Ypresian","Ypr",56,48.07,7.93,"Hothouse","#95484b"
57.62,-0.598141775590737,70.8934006440843,"q95","Northern","good","Northern",81,"Thanetian","Th",59.24,56,3.24,"Warmhouse","#b57a51"
60.45,1.18182675350745,16.967633717196,"q95","Northern","good","Northern",80,"Selandian","Se",61.66,59.24,2.42,"Hothouse","#95484b"
63.83,-0.378033750687182,68.7608063222567,"q95","Northern","good","Northern",79,"Danian","Dan",66,61.66,4.34,"Hothouse","#95484b"
69.1,0.881752753685504,-0.427109642253092,"q95","Northern","good","Northern",78,"Maastrichtian","Maa",72.2,66,6.2,"Transitional","#c8c7c7"
77.9,0.0936590953526522,21.0565830053063,"q95","Northern","good","Northern",77,"Campanian","Cam",83.6,72.2,11.4,"Warmhouse","#b57a51"
84.65,0.213423331165334,25.613994627193,"q95","Northern","good","Northern",76,"Santonian","San",85.7,83.6,2.1,"Hothouse","#95484b"
87.75,-0.444335602208842,34.6566078487501,"q95","Northern","good","Northern",75,"Coniacian","Con",89.8,85.7,4.1,"Hothouse","#95484b"
91.85,0.190612536087017,24.2840774100745,"q95","Northern","good","Northern",74,"Turonian","Tur",93.9,89.8,4.1,"Hothouse","#95484b"
97.2,-0.0820139877002382,43.8079120815769,"q95","Northern","good","Northern",73,"Cenomanian","Cen",100.5,93.9,6.6,"Hothouse","#95484b"
106.85,-0.14875409219642,33.8386904800771,"q95","Northern","good","Northern",72,"Albian","Alb",113.2,100.5,12.7,"Warmhouse","#b57a51"
117.3,-0.251318203200575,40.7578983743725,"q95","Northern","good","Northern",71,"Aptian","Apt",121.4,113.2,8.2,"Hothouse","#95484b"
123.585,-0.472187511179973,59.6168701468335,"q95","Northern","good","Northern",70,"Barremian","Bar",125.77,121.4,4.37,"Hothouse","#95484b"
129.185,-2.43366821245083,147.926857401145,"q95","Northern","good","Northern",69,"Hauterivian","Hau",132.6,125.77,6.83,"Warmhouse","#b57a51"
134.825,-0.768180513764167,90.8160627198355,"q95","Northern","good","Northern",68,"Valanginian","Val",137.05,132.6,4.45,"Warmhouse","#b57a51"
140.075,1.29824603487494,-15.2247038086201,"q95","Northern","good","Northern",67,"Berriasian","Ber",143.1,137.05,6.05,"Warmhouse","#b57a51"
146.15,-0.043461862549033,38.7216288482254,"q95","Northern","good","Northern",66,"Tithonian","Tit",149.2,143.1,6.1,"Warmhouse","#b57a51"
152,-2.1712763877154,158.112659764936,"q95","Northern","good","Northern",65,"Kimmeridgian","Kim",154.8,149.2,5.6,"Transitional","#c8c7c7"
158.15,-0.10673856011152,34.5981992319806,"q95","Northern","good","Northern",64,"Oxfordian","Oxf",161.5,154.8,6.7,"Transitional","#c8c7c7"
163.4,-1.22626271638378,68.9206293261564,"q95","Northern","good","Northern",63,"Callovian","Cal",165.3,161.5,3.8,"Coolhouse","#007d65"
166.75,-0.339487688418158,48.2940015147626,"q95","Northern","good","Northern",62,"Bathonian","Bat",168.2,165.3,2.9,"Coldhouse","#005344"
169.55,-0.350648553970536,43.6084310696359,"q95","Northern","good","Northern",61,"Bajocian","Baj",170.9,168.2,2.7,"Coolhouse","#007d65"
172.8,-0.137596530467569,31.0928321235325,"q95","Northern","good","Northern",60,"Aalenian","Aal",174.7,170.9,3.8,"Transitional","#c8c7c7"
179.45,-0.182720682208477,49.098602523847,"q95","Northern","good","Northern",59,"Toarcian","Toa",184.2,174.7,9.5,"Warmhouse","#b57a51"
188.55,0.124627468380859,29.9404577909516,"q95","Northern","good","Northern",58,"Pliensbachian","Plb",192.9,184.2,8.7,"Transitional","#c8c7c7"
196.2,-0.230401204495648,37.7490886464626,"q95","Northern","good","Northern",57,"Sinemurian","Sin",199.5,192.9,6.6,"Transitional","#c8c7c7"
200.45,0.0498127337069306,21.263063780366,"q95","Northern","good","Northern",56,"Hettangian","Het",201.4,199.5,1.9,"Transitional","#c8c7c7"
203.55,-0.126860190742522,37.7150221096671,"q95","Northern","good","Northern",55,"Rhaetian","Rha",205.7,201.4,4.3,"Coolhouse","#007d65"
216.5,0.0567947945900728,25.2279788612514,"q95","Northern","good","Northern",54,"Norian","Nor",227.3,205.7,21.6,"Transitional","#c8c7c7"
232.15,-0.426157460717613,33.1247281412713,"q95","Northern","good","Northern",53,"Carnian","Car",237,227.3,9.7,"Transitional","#c8c7c7"
239.232,-0.143728991462524,31.9089003845057,"q95","Northern","good","Northern",52,"Ladinian","Lad",241.464,237,4.464,"Coolhouse","#007d65"
244.082,-0.356880319059244,43.0864230099697,"q95","Northern","good","Northern",51,"Anisian","Ani",246.7,241.464,5.236,"Warmhouse","#b57a51"
248.3,-0.205225472633952,66.2664763621232,"q95","Northern","good","Northern",50,"Olenekian","Ole",249.9,246.7,3.2,"Warmhouse","#b57a51"
250.901,-0.454489616890691,61.2137741459143,"q95","Northern","good","Northern",49,"Induan","Ind",251.902,249.9,2.002,"Hothouse","#95484b"
253.021,-0.535929129292324,45.1183124465046,"q95","Northern","good","Northern",48,"Changhsingian","Chg",254.14,251.902,2.238,"Coldhouse","#005344"
256.825,-0.899139986802237,72.4552305306916,"q95","Northern","good","Northern",47,"Wuchiapingian","Wuc",259.51,254.14,5.37,"Coolhouse","#007d65"
261.895,-0.468865950384487,46.9107234942249,"q95","Northern","good","Northern",46,"Capitanian","Cap",264.28,259.51,4.77,"Coolhouse","#007d65"
265.59,-0.633011854224363,54.5390383689817,"q95","Northern","good","Northern",45,"Wordian","Wor",266.9,264.28,2.62,"Coolhouse","#007d65"
270.65,-0.640679259415938,45.4872382572685,"q95","Northern","good","Northern",44,"Roadian","Roa",274.4,266.9,7.5,"Coldhouse","#005344"
278.85,-0.639401352343621,48.6351778239366,"q95","Northern","good","Northern",43,"Kungurian","Kun",283.3,274.4,8.9,"Coolhouse","#007d65"
286.7,-0.605080381236035,69.1079398413426,"q95","Northern","good","Northern",42,"Artinskian","Art",290.1,283.3,6.8,"Coolhouse","#007d65"
291.81,0.200160928674546,32.1231247100159,"q95","Northern","good","Northern",41,"Sakmarian","Sak",293.52,290.1,3.42,"Coolhouse","#007d65"
296.21,-0.416478173809833,45.1092127121807,"q95","Northern","good","Northern",40,"Asselian","Ass",298.9,293.52,5.38,"Coolhouse","#007d65"
301.3,-0.792691494748238,43.5004450339033,"q95","Northern","good","Northern",39,"Gzhelian","Gzh",303.7,298.9,4.8,"Coldhouse","#005344"
305.35,-0.415401649879651,18.2049337904494,"q95","Northern","bad","Bad hemisphere",38,"Kasimovian","Kas",307,303.7,3.3,"Coldhouse","#005344"
311.1,-0.12504778046321,9.28572899158932,"q95","Northern","good","Northern",37,"Moscovian","Mos",315.2,307,8.2,"Coldhouse","#005344"
319.3,-0.785281056817634,60.7175602174697,"q95","Northern","good","Northern",36,"Bashkirian","Bas",323.4,315.2,8.2,"Coldhouse","#005344"
326.85,-2.39020889861453,59.9596850802439,"q95","Northern","good","Northern",35,"Serpukhovian","Ser",330.3,323.4,6.9,"Coldhouse","#005344"
338.5,0.06344710985995,4.84925119760436,"q95","Northern","good","Northern",34,"Visean","Vis",346.7,330.3,16.4,"Coldhouse","#005344"
352.78,-0.435007512560067,22.9504212846169,"q95","Northern","bad","Bad hemisphere",33,"Tournaisian","Tou",358.86,346.7,12.16,"Coolhouse","#007d65"
365.505,-1.48148681367376,27.044263428111,"q95","Northern","bad","Bad hemisphere",32,"Famennian","Fam",372.15,358.86,13.29,"Transitional","#c8c7c7"
377.23,-0.69860983694491,74.9168811504466,"q95","Northern","bad","Bad hemisphere",31,"Frasnian","Fra",382.31,372.15,10.16,"Warmhouse","#b57a51"
385.13,0.346325318567736,5.05376799349031,"q95","Northern","good","Northern",30,"Givetian","Giv",387.95,382.31,5.64,"Warmhouse","#b57a51"
402.045,-0.510211693992625,37.6541573780639,"q95","Northern","good","Northern",28,"Emsian","Ems",410.62,393.47,17.15,"Transitional","#c8c7c7"
411.82,1.1769879279255,14.6957901728771,"q95","Northern","good","Northern",27,"Pragian","Pra",413.02,410.62,2.4,"Hothouse","#95484b"
416.32,-1.58206981897137,36.8265840168036,"q95","Northern","good","Northern",26,"Lochkovian","Loc",419.62,413.02,6.6,"Hothouse","#95484b"
421.16,2.16029546130356,20.3700782585229,"q95","Northern","bad","Bad hemisphere",25,"Pridoli","Pri",422.7,419.62,3.08,"Hothouse","#95484b"
428.65,-0.80606662051191,43.7701078574438,"q95","Northern","good","Northern",22,"Homerian","Hom",430.6,426.7,3.9,"Coolhouse","#007d65"
435.75,-0.579043407994499,34.6227668899265,"q95","Northern","good","Northern",20,"Telychian","Tel",438.6,432.9,5.7,"Transitional","#c8c7c7"
439.55,6.78506272797189,-22.5604326708321,"q95","Northern","bad","Bad hemisphere",19,"Aeronian","Aer",440.5,438.6,1.9,"Coolhouse","#007d65"
441.8,-0.486966247512424,48.3917525136365,"q95","Northern","good","Northern",18,"Rhuddanian","Rhu",443.1,440.5,2.6,"Coolhouse","#007d65"
444.15,-0.24926929830914,35.4776813706979,"q95","Northern","good","Northern",17,"Hirnantian","Hir",445.2,443.1,2.1,"Coolhouse","#007d65"
449,-1.0747236344995,42.7339468440737,"q95","Northern","good","Northern",16,"Katian","Kat",452.8,445.2,7.6,"Warmhouse","#b57a51"
455.5,0.900153988272526,14.8013895930237,"q95","Northern","good","Northern",15,"Sandbian","Sbd",458.2,452.8,5.4,"Warmhouse","#b57a51"
463.8,-0.251226685273079,20.554240547131,"q95","Northern","good","Northern",14,"Darriwilian","Dar",469.4,458.2,11.2,"Hothouse","#95484b"
470.35,-2.36371183608157,96.4802945116412,"q95","Northern","bad","Bad hemisphere",13,"Dapingian","Dap",471.3,469.4,1.9,"Hothouse","#95484b"
474.2,-0.306353910756428,27.9972558940999,"q95","Northern","good","Northern",12,"Floian","Flo",477.1,471.3,5.8,"Hothouse","#95484b"
481.975,0.869241330468946,29.8752638639278,"q95","Northern","good","Northern",11,"Tremadocian","Tre",486.85,477.1,9.75,"Hothouse","#95484b"
0.00585,0.236463010806405,22.807605297022,"q95","Southern","good","Southern",97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#005344"
1.29585,-0.22490453213539,26.9402947961348,"q95","Southern","good","Southern",96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#005344"
3.09,-0.750860909786658,38.3468883586788,"q95","Southern","good","Southern",95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#005344"
