"bin_midpoint","stage.x","hemisphere","slope","slope_mean","slope_sd","slope_lower_95","slope_upper_95","intercept","slope_se","p_value","r_squared","n_cells_model","n_resamples_valid","prop_negative","prop_positive","k_sample","method","label","color","n_cells","sum_nT","mean_nT","median_nT","n_valid_lat_bins","min_abs_lat","max_abs_lat","lat_range","mean_t_over_nT","max_t_over_nT","prop_high_extrapolation","k_min","k_max","k_mean","k_median","k_cv","k_evenness","dominant_lat_bin_prop","sampling_profile_dissim","slope_direction","bin","stage.y","short","bottom","top","dur","climate_state","climate_color"
203.55,"Rhaetian","Northern",-0.364442504079045,NA,NA,NA,NA,46.1940466694082,0.403096263791222,0.378572375225053,0.0458770938773153,19,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",19,1761,92.6842105263158,16,5,15.54626474,73.66054641,58.11428167,0.770241560498872,1.92666515866667,0.210526315789474,1,12,3.8,1,1.25380307890227,0.263157894736842,0.631578947368421,0.5625,"normal_LDG",55,"Rhaetian","Rha",205.7,201.4,4.3,"Coolhouse","#007d65"
216.5,"Norian","Northern",-0.0192117108329479,NA,NA,NA,NA,20.2841891831911,0.173012562276248,0.912347781925066,0.000425005149262607,31,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",31,1462,47.1612903225806,30,6,2.430801149,80.29781125,77.867010101,0.862299482058298,1.98845886609756,0.161290322580645,3,8,5.16666666666667,4,0.431342313559917,0.580645161290323,0.258064516129032,0.6,"normal_LDG",54,"Norian","Nor",227.3,205.7,21.6,"Transitional","#c8c7c7"
232.15,"Carnian","Northern",-0.203163697596193,NA,NA,NA,NA,19.4957872870257,0.173626116502443,0.255707195530798,0.0640728668278472,22,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",22,2760,125.454545454545,25,6,7.032486491,86.63064375,79.598157259,0.824136363268125,1.80235311304348,0.181818181818182,1,6,3.66666666666667,4,0.507790547046143,0.272727272727273,0.272727272727273,0,"normal_LDG",53,"Carnian","Car",237,227.3,9.7,"Transitional","#c8c7c7"
239.232,"Ladinian","Northern",-0.123610145106828,NA,NA,NA,NA,22.2645653446551,0.215187315297916,0.572081687156789,0.0162307337271811,22,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",22,1207,54.8636363636364,30,6,2.344650213,80.29781125,77.953161037,0.782179502512324,1.9808446626506,0.0909090909090909,1,9,3.66666666666667,3,0.839125873397406,0.272727272727273,0.409090909090909,0,"normal_LDG",52,"Ladinian","Lad",241.464,237,4.464,"Coolhouse","#007d65"
244.082,"Anisian","Northern",-0.114354067704075,NA,NA,NA,NA,28.6771165152073,0.262946890202901,0.668075727625567,0.00892594017556898,23,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",23,3287,142.913043478261,47,6,2.55e-09,65.09003016,65.09003015745,0.741935796846459,1.82856119805195,0.173913043478261,1,8,3.83333333333333,2.5,0.863894553531812,0.260869565217391,0.347826086956522,0,"normal_LDG",51,"Anisian","Ani",246.7,241.464,5.236,"Warmhouse","#b57a51"
248.3,"Olenekian","Northern",-0.0580124659787944,NA,NA,NA,NA,46.7071795580991,0.248276995159782,0.817409293612284,0.00247554350883683,24,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",24,1299,54.125,20.5,6,3.19e-09,66.14311223,66.14311222681,0.65030652874391,1.60722901555556,0.0833333333333333,2,9,4,3,0.689202437604511,0.5,0.375,1.125,"normal_LDG",50,"Olenekian","Ole",249.9,246.7,3.2,"Warmhouse","#b57a51"
250.901,"Induan","Northern",-0.117131145463895,NA,NA,NA,NA,37.9568488477382,0.187849390927367,0.536862342315671,0.0106845805023887,38,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",38,3249,85.5,32,5,6.15e-09,77.73177818,77.73177817385,0.50968485512924,1.80946173833333,0.0526315789473684,2,15,7.6,5,0.736136880563125,0.263157894736842,0.394736842105263,1,"normal_LDG",49,"Induan","Ind",251.902,249.9,2.002,"Hothouse","#95484b"
253.021,"Changhsingian","Northern",-0.479124653491555,NA,NA,NA,NA,39.4222428011925,0.252521427943685,0.0716161832265228,0.146340906122342,23,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",23,4285,186.304347826087,64,5,6.15e-09,78.13514109,78.13514108385,0.523885382460553,1.869993325,0.0434782608695652,1,10,4.6,3,0.822072626138654,0.217391304347826,0.434782608695652,0.9,"normal_LDG",48,"Changhsingian","Chg",254.14,251.902,2.238,"Coldhouse","#005344"
256.825,"Wuchiapingian","Northern",-0.607327685543621,NA,NA,NA,NA,43.6364911858739,0.23528041468813,0.0136150356069333,0.1427911410118,42,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",42,5092,121.238095238095,51.5,6,1.204524049,78.13514109,76.930617041,0.72346081286898,1.60924635,0.142857142857143,1,19,7,4.5,1.00203873810001,0.142857142857143,0.452380952380952,0.703125,"normal_LDG",47,"Wuchiapingian","Wuc",259.51,254.14,5.37,"Coolhouse","#007d65"
261.895,"Capitanian","Northern",-0.356314489239989,NA,NA,NA,NA,37.718300601205,0.22491728609901,0.126237445758867,0.0946709057898774,26,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",26,2441,93.8846153846154,22.5,6,2.703756804,75.94987466,73.246117856,1.0048480054912,1.75219849541667,0.269230769230769,1,9,4.33333333333333,3.5,0.739422451735256,0.230769230769231,0.346153846153846,1.28571428571429,"normal_LDG",46,"Capitanian","Cap",264.28,259.51,4.77,"Coolhouse","#007d65"
265.59,"Wordian","Northern",-0.483767841193274,NA,NA,NA,NA,45.0230825739821,0.174823612853611,0.012697987657707,0.298444382753973,20,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",20,2298,114.9,31,6,1.212552561,79.18997812,77.977425559,0.798877435400827,1.87998413814815,0.05,2,6,3.33333333333333,2.5,0.525357021462548,0.6,0.3,1,"normal_LDG",45,"Wordian","Wor",266.9,264.28,2.62,"Coolhouse","#007d65"
270.65,"Roadian","Northern",-0.480247102581487,NA,NA,NA,NA,34.1180065871979,0.150958247534307,0.00301495707216274,0.219441503606621,38,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",38,6391,168.184210526316,31,6,2.417243934,73.61127037,71.194026436,0.705480705897923,1.6993112212,0.105263157894737,4,10,6.33333333333333,6,0.326145965996414,0.631578947368421,0.263157894736842,1.07142857142857,"normal_LDG",44,"Roadian","Roa",274.4,266.9,7.5,"Coldhouse","#005344"
278.85,"Kungurian","Northern",-0.300693311541236,NA,NA,NA,NA,28.6864905743262,0.146309037589067,0.0473826416817472,0.107685036675159,37,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",37,3229,87.2702702702703,37,6,4.26e-10,70.73372045,70.733720449574,0.797144410337877,1.95553023590909,0.162162162162162,1,10,6.16666666666667,7,0.485584749869745,0.162162162162162,0.27027027027027,1.17391304347826,"normal_LDG",43,"Kungurian","Kun",283.3,274.4,8.9,"Coolhouse","#007d65"
286.7,"Artinskian","Northern",-1.1032997102625,NA,NA,NA,NA,66.1442456459744,0.500251215294757,0.0399362880256009,0.203828059627332,21,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",21,1117,53.1904761904762,42,4,1.358896896,41.5435043,40.184607404,0.973501413846865,1.82252512785714,0.142857142857143,2,13,5.25,3,1.00037785756119,0.380952380952381,0.619047619047619,0.978260869565218,"normal_LDG",42,"Artinskian","Art",290.1,283.3,6.8,"Coolhouse","#007d65"
291.81,"Sakmarian","Northern",-0.222049709011695,NA,NA,NA,NA,38.6009997889307,0.214536579581622,0.31190326506809,0.0464329490743832,24,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",24,1270,52.9166666666667,22,6,1.335343625,67.42522977,66.089886145,0.976665542639976,1.95700807730769,0.25,1,8,4,3,0.724568837309472,0.25,0.333333333333333,0.775862068965517,"normal_LDG",41,"Sakmarian","Sak",293.52,290.1,3.42,"Coolhouse","#007d65"
296.21,"Asselian","Northern",-0.316461884891625,NA,NA,NA,NA,31.7356579860846,0.318573944813105,0.338660390153308,0.0705512042339755,15,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",15,481,32.0666666666667,15,4,11.19801743,64.8793186,53.68130117,0.943432215554846,1.748394932,0.2,1,7,3.75,3.5,0.666666666666667,0.266666666666667,0.466666666666667,1.32352941176471,"normal_LDG",40,"Asselian","Ass",298.9,293.52,5.38,"Coolhouse","#007d65"
301.3,"Gzhelian","Northern",-0.763344905595725,NA,NA,NA,NA,43.6226331051776,0.242213323929868,0.0344629728063383,0.712895358051517,6,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",6,455,75.8333333333333,45.5,4,2.737148645,62.33227921,59.595130565,0.796840338219356,1.212647295625,0,1,2,1.5,1.5,0.38490017945975,0.666666666666667,0.333333333333333,3.5,"normal_LDG",39,"Gzhelian","Gzh",303.7,298.9,4.8,"Coldhouse","#005344"
305.35,"Kasimovian","Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"grid_cell_all_cells_OLS","bad","Bad hemisphere",2,13,6.5,6.5,2,29.07164723,36.91570949,7.84406226,0.61292585922619,0.798826980166667,0,1,1,1,1,0,1,0.5,4.5,NA,38,"Kasimovian","Kas",307,303.7,3.3,"Coldhouse","#005344"
311.1,"Moscovian","Northern",-0.133398775483873,NA,NA,NA,NA,9.45931593910051,0.09522623387199,0.255775733767804,0.395455427571193,5,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",5,128,25.6,12,3,6.798150903,34.5127684,27.714617497,1.03598167621906,1.6993112212,0.2,1,2,1.66666666666667,2,0.346410161513775,0.6,0.4,3,"normal_LDG",37,"Moscovian","Mos",315.2,307,8.2,"Coldhouse","#005344"
319.3,"Bashkirian","Northern",-0.525599834110303,NA,NA,NA,NA,46.9548133516265,0.456066201486258,0.282402443000352,0.142382976692138,10,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",10,545,54.5,39,4,1.378811143,56.73585976,55.357048617,1.04591854171157,1.64138938485714,0.2,1,7,2.5,1,1.2,0.4,0.7,1.73076923076923,"normal_LDG",36,"Bashkirian","Bas",323.4,315.2,8.2,"Coldhouse","#005344"
326.85,"Serpukhovian","Northern",-1.48672145449183,NA,NA,NA,NA,42.2698093932997,1.06771703917564,0.201273715089582,0.19507886289221,10,NA,1,0,NA,"grid_cell_all_cells_OLS","bad","Bad hemisphere",10,579,57.9,46,2,1.378811143,19.81215675,18.433345607,0.940892136163453,1.93295611,0.2,1,9,5,5,1.13137084989848,0.2,0.9,1.28571428571429,"normal_LDG",35,"Serpukhovian","Ser",330.3,323.4,6.9,"Coldhouse","#005344"
338.5,"Visean","Northern",0.0852431146121072,NA,NA,NA,NA,4.49676627355095,0.302117893817355,0.804344550312829,0.038281054992289,4,NA,0,1,NA,"grid_cell_all_cells_OLS","good","Northern",4,52,13,12,3,4.739120661,27.63160486,22.892484199,0.88441980603125,1.869993325,0.25,1,2,1.33333333333333,1,0.433012701892219,0.75,0.5,2.15217391304348,"reverse_LDG",34,"Visean","Vis",346.7,330.3,16.4,"Coldhouse","#005344"
352.78,"Tournaisian","Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"grid_cell_all_cells_OLS","bad","Bad hemisphere",2,283,141.5,141.5,1,2.74598459,9.453036864,6.707052274,0.559040567111515,0.94979359030303,0,2,2,2,2,NA,1,1,1.28571428571429,NA,33,"Tournaisian","Tou",358.86,346.7,12.16,"Coolhouse","#007d65"
365.505,"Famennian","Northern",-0.439935159227471,NA,NA,NA,NA,13.4274906507802,0.900879076593786,0.673603142973255,0.106534908276938,4,NA,1,0,NA,"grid_cell_all_cells_OLS","bad","Bad hemisphere",4,95,23.75,23.5,2,4.26e-10,15.90454383,15.904543829574,0.962517850516941,1.3531887,0,1,3,2,2,0.707106781186548,0.5,0.75,0.5625,"normal_LDG",32,"Famennian","Fam",372.15,358.86,13.29,"Transitional","#c8c7c7"
377.23,"Frasnian","Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"grid_cell_all_cells_OLS","bad","Bad hemisphere",2,176,88,88,2,7.141901984,31.7070933,24.565191316,0.520507106355666,0.616681246885246,0,1,1,1,1,0,1,0.5,0.346153846153846,NA,31,"Frasnian","Fra",382.31,372.15,10.16,"Warmhouse","#b57a51"
385.13,"Givetian","Northern",0.352567685696501,NA,NA,NA,NA,5.25909022081305,0.489524901273795,0.602640591155212,0.341552042917146,3,NA,0,1,NA,"grid_cell_all_cells_OLS","bad","Bad hemisphere",3,89,29.6666666666667,25,2,8.42e-10,34.49732323,34.497323229158,1.05176342942355,1.60709445023256,0.333333333333333,1,2,1.5,1.5,0.471404520791032,0.666666666666667,0.666666666666667,0.670212765957447,"reverse_LDG",30,"Givetian","Giv",387.95,382.31,5.64,"Warmhouse","#b57a51"
390.71,"Eifelian","Northern",-15.7355855665114,NA,NA,NA,NA,43.5003506755797,24.1968591564315,0.632927090383079,0.297214800063287,3,NA,1,0,NA,"grid_cell_all_cells_OLS","bad","Bad hemisphere",3,115,38.3333333333333,6,1,1.219167232,2.653054191,1.433886959,0.809297445159655,0.830238375145631,0,3,3,3,3,NA,1,1,0.75,"normal_LDG",29,"Eifelian","Eif",393.47,387.95,5.52,"Transitional","#c8c7c7"
402.045,"Emsian","Northern",-0.258806382279695,NA,NA,NA,NA,29.8098433861038,0.318619037521242,0.437590337584419,0.068302843179564,11,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",11,971,88.2727272727273,53,4,1.25e-09,37.83486706,37.83486705875,0.876956882680504,1.77180579130435,0.0909090909090909,1,7,2.75,1.5,1.04446593573419,0.363636363636364,0.636363636363636,0.5625,"normal_LDG",28,"Emsian","Ems",410.62,393.47,17.15,"Transitional","#c8c7c7"
411.82,"Pragian","Northern",1.07897907441925,NA,NA,NA,NA,13.6304235946978,1.0036565763758,0.361119202626078,0.278104887682308,5,NA,0,1,NA,"grid_cell_all_cells_OLS","bad","Bad hemisphere",5,430,86,61,1,5.56e-10,6.743383021,6.743383020444,0.898654137659182,1.32102333726027,0,5,5,5,5,NA,1,1,0.3,"reverse_LDG",27,"Pragian","Pra",413.02,410.62,2.4,"Hothouse","#95484b"
416.32,"Lochkovian","Northern",-0.972502227959835,NA,NA,NA,NA,28.208611872713,0.799606641093334,0.254833554773666,0.141156239619294,11,NA,1,0,NA,"grid_cell_all_cells_OLS","bad","Bad hemisphere",11,518,47.0909090909091,37,2,5.56e-10,18.36362995,18.363629949444,0.913866289306236,1.87220779909091,0.181818181818182,2,9,5.5,5.5,0.899954085146515,0.363636363636364,0.818181818181818,1,"normal_LDG",26,"Lochkovian","Loc",419.62,413.02,6.6,"Hothouse","#95484b"
421.16,"Pridoli","Northern",1.56492184465142,NA,NA,NA,NA,15.7439398349089,5.86101172739407,0.833894047483575,0.0665475862923253,3,NA,0,1,NA,"grid_cell_all_cells_OLS","bad","Bad hemisphere",3,131,43.6666666666667,37,1,4.687900699,9.450919534,4.763018835,0.890764105563063,1.08662394,0,3,3,3,3,NA,1,1,0.225,"reverse_LDG",25,"Pridoli","Pri",422.7,419.62,3.08,"Hothouse","#95484b"
423.85,"Ludfordian","Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"grid_cell_all_cells_OLS","bad","Bad hemisphere",1,8,8,8,1,4.032750033,4.032750033,0,1.3531887,1.3531887,0,1,1,1,1,NA,1,1,0.5,NA,24,"Ludfordian","Lud",425,422.7,2.3,"Hothouse","#95484b"
425.85,"Gorstian","Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"grid_cell_all_cells_OLS","bad","Bad hemisphere",1,37,37,37,1,2.402714384,2.402714384,0,1.48233357081081,1.48233357081081,0,1,1,1,1,NA,1,1,0.9,NA,23,"Gorstian","Gor",426.7,425,1.7,"Warmhouse","#b57a51"
428.65,"Homerian","Northern",-0.277588043339459,NA,NA,NA,NA,29.2284887552686,0.685934344433985,0.699740374923374,0.0265699009255955,8,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",8,600,75,63.5,4,2.34583737,35.4953297,33.14949233,0.858702471146775,1.72822710879121,0.125,1,5,2,1,1,0.5,0.625,0,"normal_LDG",22,"Homerian","Hom",430.6,426.7,3.9,"Coolhouse","#007d65"
431.75,"Sheinwoodian","Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"grid_cell_all_cells_OLS","bad","Bad hemisphere",1,308,308,308,1,5.389250307,5.389250307,0,0.355600709415584,0.355600709415584,0,1,1,1,1,NA,1,1,0.5625,NA,21,"Sheinwoodian","She",432.9,430.6,2.3,"Coolhouse","#007d65"
435.75,"Telychian","Northern",-0.13644385734155,NA,NA,NA,NA,22.7705593186524,0.692177749433075,0.848111448120583,0.00429891816534653,11,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",11,497,45.1818181818182,25,4,2.725738484,35.92014927,33.194410786,1.14904791958813,1.82094288210526,0.363636363636364,1,5,2.75,2.5,0.74965556829412,0.363636363636364,0.454545454545455,0.36,"normal_LDG",20,"Telychian","Tel",438.6,432.9,5.7,"Transitional","#c8c7c7"
439.55,"Aeronian","Northern",6.46493586041357,NA,NA,NA,NA,-23.1871690363796,2.23745768618341,0.21211432035011,0.893033239201866,3,NA,0,1,NA,"grid_cell_all_cells_OLS","bad","Bad hemisphere",3,52,17.3333333333333,21,1,3.65224582,8.001772054,4.349526234,0.800068541948499,1.54943868428571,0.333333333333333,3,3,3,3,NA,1,1,0.375,"reverse_LDG",19,"Aeronian","Aer",440.5,438.6,1.9,"Coolhouse","#007d65"
441.8,"Rhuddanian","Northern",0.039733817624174,NA,NA,NA,NA,36.742041257564,1.35802937124007,0.978060084489843,0.000213968250560972,6,NA,0,1,NA,"grid_cell_all_cells_OLS","good","Northern",6,410,68.3333333333333,47,3,9.28e-10,33.22344509,33.223445089072,0.444991751342183,0.723508004117647,0,1,4,2,1,0.866025403784439,0.5,0.666666666666667,0.45,"reverse_LDG",18,"Rhuddanian","Rhu",443.1,440.5,2.6,"Coolhouse","#007d65"
444.15,"Hirnantian","Northern",-0.486346032471155,NA,NA,NA,NA,33.7627025498706,0.785805687237317,0.558723494389069,0.0600111398342,8,NA,1,0,NA,"grid_cell_all_cells_OLS","bad","Bad hemisphere",8,311,38.875,32.5,2,5.377961062,13.92412653,8.546165468,0.934348360353746,1.60160470090909,0.125,3,5,4,4,0.353553390593274,0.75,0.625,0,"normal_LDG",17,"Hirnantian","Hir",445.2,443.1,2.1,"Coolhouse","#007d65"
449,"Katian","Northern",-0.239913279423211,NA,NA,NA,NA,21.9392038166693,0.443332623457124,0.593836315198656,0.0131366172630149,24,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",24,1632,68,44,3,1.25e-09,27.40789451,27.40789450875,1.1306962918276,1.92666515866667,0.333333333333333,2,13,8,9,0.695970545353753,0.25,0.541666666666667,0.463235294117647,"normal_LDG",16,"Katian","Kat",452.8,445.2,7.6,"Warmhouse","#b57a51"
455.5,"Sandbian","Northern",0.620098816617584,NA,NA,NA,NA,9.89464880681616,0.67993541277136,0.377207440211726,0.05607824859232,16,NA,0,1,NA,"grid_cell_all_cells_OLS","bad","Bad hemisphere",16,924,57.75,37.5,2,2.725738484,16.46543653,13.739698046,1.02717792602845,1.869993325,0.25,7,9,8,8,0.176776695296637,0.875,0.5625,0.509433962264151,"reverse_LDG",15,"Sandbian","Sbd",458.2,452.8,5.4,"Warmhouse","#b57a51"
463.8,"Darriwilian","Northern",-0.503189762922953,NA,NA,NA,NA,19.220239539472,0.507442914139998,0.333230013997987,0.0468614012646223,22,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",22,1069,48.5909090909091,31,3,2.42e-09,19.83993089,19.83993088758,0.889028957187114,1.77677604357143,0.227272727272727,1,11,7.33333333333333,10,0.751032347357196,0.136363636363636,0.5,0.76271186440678,"normal_LDG",14,"Darriwilian","Dar",469.4,458.2,11.2,"Hothouse","#95484b"
470.35,"Dapingian","Northern",-2.46785580338944,NA,NA,NA,NA,99.7715406425241,1.34527992932976,0.317730302804087,0.7709167861342,3,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",3,129,43,33,3,12.12391042,31.56517556,19.44126514,0.675471481615763,1.06493821393939,0,1,1,1,1,0,1,0.333333333333333,3.375,"normal_LDG",13,"Dapingian","Dap",471.3,469.4,1.9,"Hothouse","#95484b"
474.2,"Floian","Northern",-0.456526317497994,NA,NA,NA,NA,29.046117859885,0.590263946592884,0.449891218948889,0.0339915619267978,19,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",19,1213,63.8421052631579,43,4,2.430801149,32.71487219,30.284071041,0.802989954332768,1.82065793534884,0.157894736842105,1,10,4.75,4,0.81309685798291,0.210526315789474,0.526315789473684,0.692307692307692,"normal_LDG",12,"Floian","Flo",477.1,471.3,5.8,"Hothouse","#95484b"
481.975,"Tremadocian","Northern",-0.227363673226552,NA,NA,NA,NA,33.6947241572341,0.611444626595343,0.715574679918377,0.00977983703473524,16,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Northern",16,712,44.5,33,3,1.38e-09,22.47357343,22.47357342862,0.912835191837523,1.6993112212,0.125,4,8,5.33333333333333,4,0.433012701892219,0.75,0.5,1,"normal_LDG",11,"Tremadocian","Tre",486.85,477.1,9.75,"Hothouse","#95484b"
0.00585,"Holocene","Southern",0.20979871687049,NA,NA,NA,NA,20.5848044273743,0.367335864458434,0.598465533850163,0.0754002476452197,6,NA,0,1,NA,"grid_cell_all_cells_OLS","good","Southern",6,421,70.1666666666667,36.5,3,5.389250306,55.65550965,50.266259344,0.68823808413791,1.06890809891304,0,2,2,2,2,0,1,0.333333333333333,1.5,"reverse_LDG",97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#005344"
1.29585,"Pleistocene","Southern",-0.129165101747106,NA,NA,NA,NA,21.7511453756458,0.204398854875155,0.535841252890272,0.0229509625274398,19,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Southern",19,1956,102.947368421053,90,6,4.652406731,78.13514109,73.482734359,0.908776938038357,1.87134043203883,0.0526315789473684,1,8,3.16666666666667,2,0.880065472255936,0.315789473684211,0.421052631578947,0.473684210526316,"normal_LDG",96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#005344"
3.09,"Piacenzian","Southern",-0.794068256334304,NA,NA,NA,NA,39.0560556871568,0.295338470382614,0.0311455787683442,0.508045451685324,9,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Southern",9,767,85.2222222222222,100,4,7.257987316,43.78271467,36.524727354,0.860732523275945,1.73081931714286,0.111111111111111,1,4,2.25,2,0.559246995205241,0.444444444444444,0.444444444444444,1,"normal_LDG",95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#005344"
4.4665,"Zanclean","Southern",-0.358114505417265,NA,NA,NA,NA,30.8059254775672,0.240312913091079,0.179788808148439,0.240838428611431,9,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Southern",9,927,103,78,6,7.268493841,64.93572784,57.667233999,0.859977973477462,1.68625906538462,0.111111111111111,1,3,1.5,1,0.557773351022717,0.666666666666667,0.333333333333333,1,"normal_LDG",94,"Zanclean","Zan",5.333,3.6,1.733,"Coldhouse","#005344"
6.2895,"Messinian","Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"grid_cell_all_cells_OLS","bad","Bad hemisphere",1,6,6,6,1,29.57796961,29.57796961,0,0.333329971,0.333329971,0,1,1,1,1,NA,1,1,0,NA,93,"Messinian","Mes",7.246,5.333,1.913,"Coldhouse","#005344"
9.438,"Tortonian","Southern",-0.473094508037847,NA,NA,NA,NA,43.1940919364905,0.656426834675313,0.489382575774954,0.054564782218988,11,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Southern",11,1020,92.7272727272727,21,4,2.42e-09,46.44661908,46.44661907758,1.23926116139116,1.869993325,0.181818181818182,2,3,2.75,3,0.181818181818182,0.727272727272727,0.272727272727273,1.22727272727273,"normal_LDG",92,"Tortonian","Tor",11.63,7.246,4.384,"Coolhouse","#007d65"
12.725,"Serravallian","Southern",-0.367411849854163,NA,NA,NA,NA,27.2858478067236,0.343904726464627,0.316535198026395,0.124858552310948,10,NA,1,0,NA,"grid_cell_all_cells_OLS","good","Southern",10,891,89.1,82.5,4,2.417243936,48.48205597,46.064812034,0.887911335543554,1.57524418384615,0.2,1,5,2.5,2,0.76594168620507,0.4,0.5,1.35,"normal_LDG",91,"Serravallian","Ser",13.82,11.63,2.19,"Transitional","#c8c7c7"
14.9,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grid_cell_all_cells_OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,90,"Langhian","Lan",15.98,13.82,2.16,"Transitional","#c8c7c7"
18.215,"Burdigalian","Southern",0.0434427462672339,NA,NA,NA,NA,16.9567580597748,0.169143255651377,0.800384981953065,0.00386539852658137,19,NA,0,1,NA,"grid_cell_all_cells_OLS","good","Southern",19,2404,126.526315789474,108,5,1.363525139,62.35153207,60.988006931,0.919089151858013,1.59238944266667,0.210526315789474,1,11,3.8,1,1.15310012106351,0.263157894736842,0.578947368421053,1.18421052631579,"reverse_LDG",89,"Burdigalian","Bur",20.45,15.98,4.47,"Transitional","#c8c7c7"
21.745,"Aquitanian","Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"grid_cell_all_cells_OLS","bad","Bad hemisphere",2,193,96.5,96.5,1,44.32775068,44.86394344,0.536192759999999,0.371500360288444,0.672223029416667,0,2,2,2,2,NA,1,1,0,NA,88,"Aquitanian","Aqu",23.04,20.45,2.59,"Coolhouse","#007d65"
25.17,"Chattian","Southern",0.698685770755304,NA,NA,NA,NA,-2.88909399253815,0.385867311051775,0.167874865123303,0.522186121596458,5,NA,0,1,NA,"grid_cell_all_cells_OLS","good","Southern",5,444,88.8,32,3,2.417243936,52.7418821,50.324638164,1.01159560139788,1.7684848140625,0.2,1,3,1.66666666666667,1,0.692820323027551,0.6,0.6,0.9,"reverse_LDG",87,"Chattian","Cht",27.3,23.04,4.26,"Transitional","#c8c7c7"
30.6,"Rupelian","Southern",0.180887530698557,NA,NA,NA,NA,3.73847190381292,0.108372860391996,0.19368541503142,0.481504255360324,5,NA,0,1,NA,"grid_cell_all_cells_OLS","bad","Bad hemisphere",5,192,38.4,35,2,15.43563567,52.47602712,37.04039145,0.774520600803,1.11907096230769,0,1,4,2.5,2.5,0.848528137423857,0.4,0.8,0,"reverse_LDG",86,"Rupelian","Rup",33.9,27.3,6.6,"Transitional","#c8c7c7"
35.805,"Priabonian","Southern",0.183114039980955,NA,NA,NA,NA,7.55373891545013,0.509256166307393,0.726644745738719,0.0127641417209221,12,NA,0,1,NA,"grid_cell_all_cells_OLS","bad","Bad hemisphere",12,817,68.0833333333333,45,3,15.43563567,64.93572784,49.50009217,1.01876388897288,1.70090374769231,0.166666666666667,2,8,4,2,0.866025403784439,0.5,0.666666666666667,0,"reverse_LDG",85,"Priabonian","Prb",37.71,33.9,3.81,"Warmhouse","#b57a51"
