"bin_midpoint","slope","intercept","quantile","hemisphere","label","color","bin","stage","short","bottom","top","dur","climate_state","climate_color"
163.4,-0.199644024251138,72.8869628141322,"q90","Southern","good","Southern",63,"Callovian","Cal",165.3,161.5,3.8,"Coolhouse","#007d65"
166.75,-0.640084759030513,85.7077111848698,"q90","Southern","good","Southern",62,"Bathonian","Bat",168.2,165.3,2.9,"Coldhouse","#005344"
169.55,-0.419442214683461,57.6352827128954,"q90","Southern","good","Southern",61,"Bajocian","Baj",170.9,168.2,2.7,"Coolhouse","#007d65"
179.45,-0.67162236787589,78.0062926857633,"q90","Southern","good","Southern",59,"Toarcian","Toa",184.2,174.7,9.5,"Warmhouse","#b57a51"
188.55,-1.07960289533338,82.3178863034583,"q90","Southern","bad","Bad hemisphere",58,"Pliensbachian","Plb",192.9,184.2,8.7,"Transitional","#c8c7c7"
196.2,0.146007913516406,37.5612112942552,"q90","Southern","good","Southern",57,"Sinemurian","Sin",199.5,192.9,6.6,"Transitional","#c8c7c7"
200.45,0.0929120818508555,4.43034987801526,"q90","Southern","good","Southern",56,"Hettangian","Het",201.4,199.5,1.9,"Transitional","#c8c7c7"
203.55,-0.727781592038706,82.5688720591981,"q90","Southern","good","Southern",55,"Rhaetian","Rha",205.7,201.4,4.3,"Coolhouse","#007d65"
216.5,-0.830473101109356,74.0016314765459,"q90","Southern","good","Southern",54,"Norian","Nor",227.3,205.7,21.6,"Transitional","#c8c7c7"
232.15,0.252217774437708,3.37969254661837,"q90","Southern","bad","Bad hemisphere",53,"Carnian","Car",237,227.3,9.7,"Transitional","#c8c7c7"
239.232,-0.120264832769472,14.0041948215068,"q90","Southern","bad","Bad hemisphere",52,"Ladinian","Lad",241.464,237,4.464,"Coolhouse","#007d65"
244.082,-0.532314316828225,40.1796545873706,"q90","Southern","good","Southern",51,"Anisian","Ani",246.7,241.464,5.236,"Warmhouse","#b57a51"
248.3,0.159210854730448,23.9663147929891,"q90","Southern","good","Southern",50,"Olenekian","Ole",249.9,246.7,3.2,"Warmhouse","#b57a51"
250.901,0.302998605427294,13.6328327537998,"q90","Southern","good","Southern",49,"Induan","Ind",251.902,249.9,2.002,"Hothouse","#95484b"
253.021,0.447491696948435,30.8243579409735,"q90","Southern","good","Southern",48,"Changhsingian","Chg",254.14,251.902,2.238,"Coldhouse","#005344"
256.825,0.03371669299694,48.0314371944066,"q90","Southern","good","Southern",47,"Wuchiapingian","Wuc",259.51,254.14,5.37,"Coolhouse","#007d65"
261.895,-0.378505413963069,55.6817520816076,"q90","Southern","good","Southern",46,"Capitanian","Cap",264.28,259.51,4.77,"Coolhouse","#007d65"
265.59,-0.345852989465468,50.1324364934621,"q90","Southern","good","Southern",45,"Wordian","Wor",266.9,264.28,2.62,"Coolhouse","#007d65"
270.65,-0.208420923316979,44.0844193025711,"q90","Southern","good","Southern",44,"Roadian","Roa",274.4,266.9,7.5,"Coldhouse","#005344"
278.85,-0.517353243385975,58.6302019773318,"q90","Southern","good","Southern",43,"Kungurian","Kun",283.3,274.4,8.9,"Coolhouse","#007d65"
286.7,-0.484842081381784,59.1225875814906,"q90","Southern","good","Southern",42,"Artinskian","Art",290.1,283.3,6.8,"Coolhouse","#007d65"
291.81,-0.206971101765915,78.1564948642089,"q90","Southern","good","Southern",41,"Sakmarian","Sak",293.52,290.1,3.42,"Coolhouse","#007d65"
296.21,-1.22312188827841,100.938874411273,"q90","Southern","good","Southern",40,"Asselian","Ass",298.9,293.52,5.38,"Coolhouse","#007d65"
301.3,-3.94558967414017,126.186156204843,"q90","Southern","good","Southern",39,"Gzhelian","Gzh",303.7,298.9,4.8,"Coldhouse","#005344"
311.1,-0.484035838625914,47.0925285454953,"q90","Southern","good","Southern",37,"Moscovian","Mos",315.2,307,8.2,"Coldhouse","#005344"
319.3,-0.312945705149108,54.2004326006893,"q90","Southern","good","Southern",36,"Bashkirian","Bas",323.4,315.2,8.2,"Coldhouse","#005344"
326.85,-1.21388306331416,98.7205460890229,"q90","Southern","bad","Bad hemisphere",35,"Serpukhovian","Ser",330.3,323.4,6.9,"Coldhouse","#005344"
338.5,-0.110914487082992,49.919355649856,"q90","Southern","good","Southern",34,"Visean","Vis",346.7,330.3,16.4,"Coldhouse","#005344"
352.78,-0.648811702076299,61.3421338396369,"q90","Southern","good","Southern",33,"Tournaisian","Tou",358.86,346.7,12.16,"Coolhouse","#007d65"
365.505,-0.713804541955127,56.8411929203907,"q90","Southern","good","Southern",32,"Famennian","Fam",372.15,358.86,13.29,"Transitional","#c8c7c7"
377.23,0.045647677492498,72.6774454529091,"q90","Southern","good","Southern",31,"Frasnian","Fra",382.31,372.15,10.16,"Warmhouse","#b57a51"
385.13,-0.00129128272604988,21.9831986967697,"q90","Southern","good","Southern",30,"Givetian","Giv",387.95,382.31,5.64,"Warmhouse","#b57a51"
390.71,0.0880058868755408,39.0315099033767,"q90","Southern","good","Southern",29,"Eifelian","Eif",393.47,387.95,5.52,"Transitional","#c8c7c7"
402.045,-0.0960697866213192,66.5943187399816,"q90","Southern","good","Southern",28,"Emsian","Ems",410.62,393.47,17.15,"Transitional","#c8c7c7"
411.82,0.47969831428253,16.4314159507725,"q90","Southern","good","Southern",27,"Pragian","Pra",413.02,410.62,2.4,"Hothouse","#95484b"
416.32,0.11671705672183,52.9491316322929,"q90","Southern","good","Southern",26,"Lochkovian","Loc",419.62,413.02,6.6,"Hothouse","#95484b"
421.16,0.158937608019397,47.4055206867387,"q90","Southern","good","Southern",25,"Pridoli","Pri",422.7,419.62,3.08,"Hothouse","#95484b"
423.85,0.654153376428966,38.0549981920459,"q90","Southern","good","Southern",24,"Ludfordian","Lud",425,422.7,2.3,"Hothouse","#95484b"
425.85,1.54800918644504,-9.09964910584057,"q90","Southern","good","Southern",23,"Gorstian","Gor",426.7,425,1.7,"Warmhouse","#b57a51"
428.65,0.802845128589204,43.1762830340573,"q90","Southern","good","Southern",22,"Homerian","Hom",430.6,426.7,3.9,"Coolhouse","#007d65"
431.75,-0.290255100313611,68.4140946509452,"q90","Southern","good","Southern",21,"Sheinwoodian","She",432.9,430.6,2.3,"Coolhouse","#007d65"
435.75,-0.518790257754456,55.536152477931,"q90","Southern","good","Southern",20,"Telychian","Tel",438.6,432.9,5.7,"Transitional","#c8c7c7"
439.55,1.40291380468969,5.81196993609872,"q90","Southern","good","Southern",19,"Aeronian","Aer",440.5,438.6,1.9,"Coolhouse","#007d65"
441.8,0.682988872501926,52.0863502137564,"q90","Southern","good","Southern",18,"Rhuddanian","Rhu",443.1,440.5,2.6,"Coolhouse","#007d65"
444.15,0.94089748887456,30.3233030445843,"q90","Southern","good","Southern",17,"Hirnantian","Hir",445.2,443.1,2.1,"Coolhouse","#007d65"
449,0.434173166014638,35.8869306871273,"q90","Southern","good","Southern",16,"Katian","Kat",452.8,445.2,7.6,"Warmhouse","#b57a51"
455.5,-0.303811210122509,75.0563253881499,"q90","Southern","good","Southern",15,"Sandbian","Sbd",458.2,452.8,5.4,"Warmhouse","#b57a51"
463.8,0.17834480384643,29.0412153973487,"q90","Southern","good","Southern",14,"Darriwilian","Dar",469.4,458.2,11.2,"Hothouse","#95484b"
474.2,0.613301540301411,16.3955720358211,"q90","Southern","good","Southern",12,"Floian","Flo",477.1,471.3,5.8,"Hothouse","#95484b"
481.975,0.230878305095774,55.1497880420468,"q90","Southern","good","Southern",11,"Tremadocian","Tre",486.85,477.1,9.75,"Hothouse","#95484b"
0.00585,-1.20937697573548,108.709691392043,"q95","Northern","good","Northern",97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#005344"
1.29585,-0.53388013085502,74.9609722725175,"q95","Northern","good","Northern",96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#005344"
3.09,-0.700680209127306,94.8969665415467,"q95","Northern","good","Northern",95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#005344"
4.4665,-0.114700835699925,68.2444682390525,"q95","Northern","good","Northern",94,"Zanclean","Zan",5.333,3.6,1.733,"Coldhouse","#005344"
6.2895,-1.38125275290024,112.548345011253,"q95","Northern","good","Northern",93,"Messinian","Mes",7.246,5.333,1.913,"Coldhouse","#005344"
9.438,-0.466133751024975,77.4758227749965,"q95","Northern","good","Northern",92,"Tortonian","Tor",11.63,7.246,4.384,"Coolhouse","#007d65"
12.725,0.62247471185332,21.3391044887218,"q95","Northern","good","Northern",91,"Serravallian","Ser",13.82,11.63,2.19,"Transitional","#c8c7c7"
14.9,0.355210322992959,62.0062389424481,"q95","Northern","good","Northern",90,"Langhian","Lan",15.98,13.82,2.16,"Transitional","#c8c7c7"
18.215,0.518913440676145,27.3245911567774,"q95","Northern","good","Northern",89,"Burdigalian","Bur",20.45,15.98,4.47,"Transitional","#c8c7c7"
21.745,-0.609053086913321,69.5121734065352,"q95","Northern","good","Northern",88,"Aquitanian","Aqu",23.04,20.45,2.59,"Coolhouse","#007d65"
25.17,0.68803031830872,45.7505113055675,"q95","Northern","good","Northern",87,"Chattian","Cht",27.3,23.04,4.26,"Transitional","#c8c7c7"
30.6,0.264824277941997,46.1029366975727,"q95","Northern","good","Northern",86,"Rupelian","Rup",33.9,27.3,6.6,"Transitional","#c8c7c7"
35.805,0.417969503387261,35.3030116235979,"q95","Northern","good","Northern",85,"Priabonian","Prb",37.71,33.9,3.81,"Warmhouse","#b57a51"
39.37,0.936690290061286,28.8346175344053,"q95","Northern","good","Northern",84,"Bartonian","Brt",41.03,37.71,3.32,"Warmhouse","#b57a51"
44.55,1.30102928906611,-1.96055048280751,"q95","Northern","good","Northern",83,"Lutetian","Lut",48.07,41.03,7.04,"Warmhouse","#b57a51"
52.035,0.667007340064644,30.753049663329,"q95","Northern","good","Northern",82,"Ypresian","Ypr",56,48.07,7.93,"Hothouse","#95484b"
57.62,1.22565104308466,11.7879532717813,"q95","Northern","bad","Bad hemisphere",81,"Thanetian","Th",59.24,56,3.24,"Warmhouse","#b57a51"
60.45,1.22214225659179,18.2162719424981,"q95","Northern","bad","Bad hemisphere",80,"Selandian","Se",61.66,59.24,2.42,"Hothouse","#95484b"
63.83,-0.824508256715659,114.204377931494,"q95","Northern","bad","Bad hemisphere",79,"Danian","Dan",66,61.66,4.34,"Hothouse","#95484b"
69.1,0.39276422966446,27.5876145790074,"q95","Northern","good","Northern",78,"Maastrichtian","Maa",72.2,66,6.2,"Transitional","#c8c7c7"
77.9,0.0168462062116783,37.7253685358101,"q95","Northern","good","Northern",77,"Campanian","Cam",83.6,72.2,11.4,"Warmhouse","#b57a51"
84.65,0.0788051187618702,44.3935376298246,"q95","Northern","good","Northern",76,"Santonian","San",85.7,83.6,2.1,"Hothouse","#95484b"
87.75,-0.184471578665125,37.8220746273426,"q95","Northern","good","Northern",75,"Coniacian","Con",89.8,85.7,4.1,"Hothouse","#95484b"
91.85,0.066754873133643,57.0541254335052,"q95","Northern","good","Northern",74,"Turonian","Tur",93.9,89.8,4.1,"Hothouse","#95484b"
97.2,-0.834288363467118,96.2289342281386,"q95","Northern","good","Northern",73,"Cenomanian","Cen",100.5,93.9,6.6,"Hothouse","#95484b"
106.85,-0.934633485113103,95.7109473106366,"q95","Northern","good","Northern",72,"Albian","Alb",113.2,100.5,12.7,"Warmhouse","#b57a51"
117.3,-0.362847276053921,68.7578092688437,"q95","Northern","good","Northern",71,"Aptian","Apt",121.4,113.2,8.2,"Hothouse","#95484b"
123.585,-1.89370172156901,154.786325038248,"q95","Northern","bad","Bad hemisphere",70,"Barremian","Bar",125.77,121.4,4.37,"Hothouse","#95484b"
129.185,-1.34892305902715,121.741335560161,"q95","Northern","bad","Bad hemisphere",69,"Hauterivian","Hau",132.6,125.77,6.83,"Warmhouse","#b57a51"
134.825,-0.92457019733486,115.941142624132,"q95","Northern","bad","Bad hemisphere",68,"Valanginian","Val",137.05,132.6,4.45,"Warmhouse","#b57a51"
140.075,1.0504136481245,25.7749786431102,"q95","Northern","bad","Bad hemisphere",67,"Berriasian","Ber",143.1,137.05,6.05,"Warmhouse","#b57a51"
146.15,0.871615624374812,22.1386280029017,"q95","Northern","good","Northern",66,"Tithonian","Tit",149.2,143.1,6.1,"Warmhouse","#b57a51"
152,-0.0842603442018474,95.2177524561907,"q95","Northern","bad","Bad hemisphere",65,"Kimmeridgian","Kim",154.8,149.2,5.6,"Transitional","#c8c7c7"
158.15,0.321405619363398,37.7016147101729,"q95","Northern","good","Northern",64,"Oxfordian","Oxf",161.5,154.8,6.7,"Transitional","#c8c7c7"
163.4,-0.427292894181172,67.4485712578275,"q95","Northern","good","Northern",63,"Callovian","Cal",165.3,161.5,3.8,"Coolhouse","#007d65"
166.75,0.389629699822796,55.6091842213329,"q95","Northern","good","Northern",62,"Bathonian","Bat",168.2,165.3,2.9,"Coldhouse","#005344"
169.55,-0.649544093916857,74.5155685308319,"q95","Northern","good","Northern",61,"Bajocian","Baj",170.9,168.2,2.7,"Coolhouse","#007d65"
172.8,1.43513935829782,-6.48741655427607,"q95","Northern","good","Northern",60,"Aalenian","Aal",174.7,170.9,3.8,"Transitional","#c8c7c7"
179.45,-0.1600406995658,65.3014145266542,"q95","Northern","good","Northern",59,"Toarcian","Toa",184.2,174.7,9.5,"Warmhouse","#b57a51"
188.55,0.447369227211301,46.5886776799423,"q95","Northern","good","Northern",58,"Pliensbachian","Plb",192.9,184.2,8.7,"Transitional","#c8c7c7"
196.2,-0.661441281810052,71.136682927704,"q95","Northern","good","Northern",57,"Sinemurian","Sin",199.5,192.9,6.6,"Transitional","#c8c7c7"
200.45,0.167525115633945,24.2701117046593,"q95","Northern","good","Northern",56,"Hettangian","Het",201.4,199.5,1.9,"Transitional","#c8c7c7"
203.55,-0.0223402839188472,44.1586652966043,"q95","Northern","good","Northern",55,"Rhaetian","Rha",205.7,201.4,4.3,"Coolhouse","#007d65"
216.5,-0.0279770961866044,52.8300136735621,"q95","Northern","good","Northern",54,"Norian","Nor",227.3,205.7,21.6,"Transitional","#c8c7c7"
232.15,-1.10472225375308,78.2382232326549,"q95","Northern","good","Northern",53,"Carnian","Car",237,227.3,9.7,"Transitional","#c8c7c7"
239.232,-1.00265014234652,89.2430617485946,"q95","Northern","good","Northern",52,"Ladinian","Lad",241.464,237,4.464,"Coolhouse","#007d65"
244.082,-0.692076620347281,67.4003499604929,"q95","Northern","good","Northern",51,"Anisian","Ani",246.7,241.464,5.236,"Warmhouse","#b57a51"
248.3,-0.385826512688251,92.0835911010277,"q95","Northern","good","Northern",50,"Olenekian","Ole",249.9,246.7,3.2,"Warmhouse","#b57a51"
250.901,-0.85886946151749,93.0384034537101,"q95","Northern","good","Northern",49,"Induan","Ind",251.902,249.9,2.002,"Hothouse","#95484b"
253.021,-1.10046541915529,80.0180157550034,"q95","Northern","good","Northern",48,"Changhsingian","Chg",254.14,251.902,2.238,"Coldhouse","#005344"
256.825,-0.807176389769692,80.8833239023752,"q95","Northern","good","Northern",47,"Wuchiapingian","Wuc",259.51,254.14,5.37,"Coolhouse","#007d65"
261.895,-1.20585584832795,101.461683247949,"q95","Northern","good","Northern",46,"Capitanian","Cap",264.28,259.51,4.77,"Coolhouse","#007d65"
265.59,-0.878205996708675,88.0838452497255,"q95","Northern","good","Northern",45,"Wordian","Wor",266.9,264.28,2.62,"Coolhouse","#007d65"
270.65,-1.24273609311964,93.8496250632027,"q95","Northern","good","Northern",44,"Roadian","Roa",274.4,266.9,7.5,"Coldhouse","#005344"
278.85,-0.982124035618943,78.894288934437,"q95","Northern","good","Northern",43,"Kungurian","Kun",283.3,274.4,8.9,"Coolhouse","#007d65"
286.7,-1.39524175204493,109.12159394833,"q95","Northern","good","Northern",42,"Artinskian","Art",290.1,283.3,6.8,"Coolhouse","#007d65"
291.81,-0.0564043532134307,58.4730459684125,"q95","Northern","good","Northern",41,"Sakmarian","Sak",293.52,290.1,3.42,"Coolhouse","#007d65"
296.21,-0.0162414266402061,35.0695654643344,"q95","Northern","good","Northern",40,"Asselian","Ass",298.9,293.52,5.38,"Coolhouse","#007d65"
301.3,-0.907912703808725,60.3818375674688,"q95","Northern","good","Northern",39,"Gzhelian","Gzh",303.7,298.9,4.8,"Coldhouse","#005344"
311.1,-0.139619166182829,11.0057301728561,"q95","Northern","good","Northern",37,"Moscovian","Mos",315.2,307,8.2,"Coldhouse","#005344"
319.3,-1.0477841743553,83.7729449131955,"q95","Northern","good","Northern",36,"Bashkirian","Bas",323.4,315.2,8.2,"Coldhouse","#005344"
326.85,-2.1230835597748,73.5232464550668,"q95","Northern","good","Northern",35,"Serpukhovian","Ser",330.3,323.4,6.9,"Coldhouse","#005344"
338.5,-0.321968046107786,14.366749320386,"q95","Northern","good","Northern",34,"Visean","Vis",346.7,330.3,16.4,"Coldhouse","#005344"
377.23,-0.798283136370489,77.1090540786097,"q95","Northern","good","Northern",31,"Frasnian","Fra",382.31,372.15,10.16,"Warmhouse","#b57a51"
385.13,0.99645298723691,-5.2305830071225,"q95","Northern","good","Northern",30,"Givetian","Giv",387.95,382.31,5.64,"Warmhouse","#b57a51"
402.045,-1.0573324785358,62.4086298360053,"q95","Northern","good","Northern",28,"Emsian","Ems",410.62,393.47,17.15,"Transitional","#c8c7c7"
428.65,-1.91673904033097,75.5796044979368,"q95","Northern","good","Northern",22,"Homerian","Hom",430.6,426.7,3.9,"Coolhouse","#007d65"
435.75,-2.4642925999447,85.9850222171213,"q95","Northern","good","Northern",20,"Telychian","Tel",438.6,432.9,5.7,"Transitional","#c8c7c7"
441.8,-3.31140963556057,120.179665015767,"q95","Northern","good","Northern",18,"Rhuddanian","Rhu",443.1,440.5,2.6,"Coolhouse","#007d65"
449,-1.36796416330838,58.5701773210346,"q95","Northern","good","Northern",16,"Katian","Kat",452.8,445.2,7.6,"Warmhouse","#b57a51"
463.8,-1.41273584916257,49.6871194087968,"q95","Northern","good","Northern",14,"Darriwilian","Dar",469.4,458.2,11.2,"Hothouse","#95484b"
470.35,-0.680037441597342,71.5139757553743,"q95","Northern","good","Northern",13,"Dapingian","Dap",471.3,469.4,1.9,"Hothouse","#95484b"
474.2,-0.634527795117893,53.8607600396676,"q95","Northern","good","Northern",12,"Floian","Flo",477.1,471.3,5.8,"Hothouse","#95484b"
481.975,-1.04860092501469,79.7457872480399,"q95","Northern","good","Northern",11,"Tremadocian","Tre",486.85,477.1,9.75,"Hothouse","#95484b"
0.00585,0.126950811809674,34.3515400229112,"q95","Southern","good","Southern",97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#005344"
1.29585,-0.317318578952916,33.1729596617781,"q95","Southern","good","Southern",96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#005344"
3.09,-0.678979836247344,49.9724554548763,"q95","Southern","good","Southern",95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#005344"
4.4665,-0.277148506862469,40.0426448044444,"q95","Southern","good","Southern",94,"Zanclean","Zan",5.333,3.6,1.733,"Coldhouse","#005344"
9.438,-1.07801711402454,107.926253845589,"q95","Southern","good","Southern",92,"Tortonian","Tor",11.63,7.246,4.384,"Coolhouse","#007d65"
12.725,-0.638405717557125,53.8261318446574,"q95","Southern","good","Southern",91,"Serravallian","Ser",13.82,11.63,2.19,"Transitional","#c8c7c7"
18.215,0.141950416703078,31.1839413420985,"q95","Southern","good","Southern",89,"Burdigalian","Bur",20.45,15.98,4.47,"Transitional","#c8c7c7"
25.17,0.89472713987394,-5.40346322844656,"q95","Southern","bad","Bad hemisphere",87,"Chattian","Cht",27.3,23.04,4.26,"Transitional","#c8c7c7"
30.6,0.187860435153754,4.86192854652951,"q95","Southern","bad","Bad hemisphere",86,"Rupelian","Rup",33.9,27.3,6.6,"Transitional","#c8c7c7"
35.805,0.909066062570683,2.06428518947004,"q95","Southern","bad","Bad hemisphere",85,"Priabonian","Prb",37.71,33.9,3.81,"Warmhouse","#b57a51"
39.37,-0.499707174304886,75.7889130694988,"q95","Southern","bad","Bad hemisphere",84,"Bartonian","Brt",41.03,37.71,3.32,"Warmhouse","#b57a51"
44.55,-0.509210491408802,46.7151701469073,"q95","Southern","bad","Bad hemisphere",83,"Lutetian","Lut",48.07,41.03,7.04,"Warmhouse","#b57a51"
52.035,0.52619614969946,8.94295985693127,"q95","Southern","bad","Bad hemisphere",82,"Ypresian","Ypr",56,48.07,7.93,"Hothouse","#95484b"
57.62,0.897046034781715,-1.49096444510942,"q95","Southern","bad","Bad hemisphere",81,"Thanetian","Th",59.24,56,3.24,"Warmhouse","#b57a51"
63.83,-0.908561628078745,103.210032594942,"q95","Southern","bad","Bad hemisphere",79,"Danian","Dan",66,61.66,4.34,"Hothouse","#95484b"
69.1,0.544965828399063,-2.32709110239745,"q95","Southern","bad","Bad hemisphere",78,"Maastrichtian","Maa",72.2,66,6.2,"Transitional","#c8c7c7"
77.9,0.0878653754622137,11.929377244603,"q95","Southern","good","Southern",77,"Campanian","Cam",83.6,72.2,11.4,"Warmhouse","#b57a51"
84.65,-0.0254892834039483,48.3634524090665,"q95","Southern","bad","Bad hemisphere",76,"Santonian","San",85.7,83.6,2.1,"Hothouse","#95484b"
87.75,-1.52287972788405,110.318487379888,"q95","Southern","bad","Bad hemisphere",75,"Coniacian","Con",89.8,85.7,4.1,"Hothouse","#95484b"
91.85,-1.59653342952463,113.867743345171,"q95","Southern","bad","Bad hemisphere",74,"Turonian","Tur",93.9,89.8,4.1,"Hothouse","#95484b"
97.2,0.00702668320226728,39.9278507328139,"q95","Southern","bad","Bad hemisphere",73,"Cenomanian","Cen",100.5,93.9,6.6,"Hothouse","#95484b"
106.85,-0.363021171827006,61.1423441216617,"q95","Southern","good","Southern",72,"Albian","Alb",113.2,100.5,12.7,"Warmhouse","#b57a51"
117.3,0.0643627892644319,10.6872140100627,"q95","Southern","good","Southern",71,"Aptian","Apt",121.4,113.2,8.2,"Hothouse","#95484b"
123.585,-0.724723935854924,79.4460067606802,"q95","Southern","bad","Bad hemisphere",70,"Barremian","Bar",125.77,121.4,4.37,"Hothouse","#95484b"
134.825,0.0494646156624177,21.8046731066416,"q95","Southern","good","Southern",68,"Valanginian","Val",137.05,132.6,4.45,"Warmhouse","#b57a51"
146.15,-1.58364223392066,125.968757735478,"q95","Southern","bad","Bad hemisphere",66,"Tithonian","Tit",149.2,143.1,6.1,"Warmhouse","#b57a51"
152,-1.20924637704586,92.5760151718812,"q95","Southern","good","Southern",65,"Kimmeridgian","Kim",154.8,149.2,5.6,"Transitional","#c8c7c7"
158.15,-0.742734987657201,64.9403054454313,"q95","Southern","good","Southern",64,"Oxfordian","Oxf",161.5,154.8,6.7,"Transitional","#c8c7c7"
163.4,-0.218623989572527,77.6651006615346,"q95","Southern","good","Southern",63,"Callovian","Cal",165.3,161.5,3.8,"Coolhouse","#007d65"
166.75,-0.658321305192937,90.796504474615,"q95","Southern","good","Southern",62,"Bathonian","Bat",168.2,165.3,2.9,"Coldhouse","#005344"
169.55,-0.382230464158001,58.9150413722986,"q95","Southern","good","Southern",61,"Bajocian","Baj",170.9,168.2,2.7,"Coolhouse","#007d65"
179.45,-0.664800762370063,80.5391550374847,"q95","Southern","good","Southern",59,"Toarcian","Toa",184.2,174.7,9.5,"Warmhouse","#b57a51"
188.55,-1.15935456222534,87.9579597890659,"q95","Southern","bad","Bad hemisphere",58,"Pliensbachian","Plb",192.9,184.2,8.7,"Transitional","#c8c7c7"
196.2,0.176159473232975,39.0740647017393,"q95","Southern","good","Southern",57,"Sinemurian","Sin",199.5,192.9,6.6,"Transitional","#c8c7c7"
200.45,0.103260355919903,4.28315479927941,"q95","Southern","good","Southern",56,"Hettangian","Het",201.4,199.5,1.9,"Transitional","#c8c7c7"
203.55,-0.707685574609402,84.9752279255713,"q95","Southern","good","Southern",55,"Rhaetian","Rha",205.7,201.4,4.3,"Coolhouse","#007d65"
216.5,-0.94763678757765,84.5893574511556,"q95","Southern","good","Southern",54,"Norian","Nor",227.3,205.7,21.6,"Transitional","#c8c7c7"
232.15,0.291243374478156,2.9997545122279,"q95","Southern","bad","Bad hemisphere",53,"Carnian","Car",237,227.3,9.7,"Transitional","#c8c7c7"
239.232,-0.101438988042939,13.8209137333563,"q95","Southern","bad","Bad hemisphere",52,"Ladinian","Lad",241.464,237,4.464,"Coolhouse","#007d65"
244.082,-0.513857030140496,39.8511454220353,"q95","Southern","good","Southern",51,"Anisian","Ani",246.7,241.464,5.236,"Warmhouse","#b57a51"
248.3,0.157912270793306,24.1580905072866,"q95","Southern","good","Southern",50,"Olenekian","Ole",249.9,246.7,3.2,"Warmhouse","#b57a51"
250.901,0.314532494891425,14.5817789437996,"q95","Southern","good","Southern",49,"Induan","Ind",251.902,249.9,2.002,"Hothouse","#95484b"
253.021,0.455264955050916,32.3560429453527,"q95","Southern","good","Southern",48,"Changhsingian","Chg",254.14,251.902,2.238,"Coldhouse","#005344"
256.825,-0.103356449247563,59.338573382201,"q95","Southern","good","Southern",47,"Wuchiapingian","Wuc",259.51,254.14,5.37,"Coolhouse","#007d65"
261.895,-0.405090911117918,58.2216757741814,"q95","Southern","good","Southern",46,"Capitanian","Cap",264.28,259.51,4.77,"Coolhouse","#007d65"
265.59,-0.545922717497477,69.1401796495741,"q95","Southern","good","Southern",45,"Wordian","Wor",266.9,264.28,2.62,"Coolhouse","#007d65"
270.65,-0.191246973136446,47.3011773870603,"q95","Southern","good","Southern",44,"Roadian","Roa",274.4,266.9,7.5,"Coldhouse","#005344"
278.85,-0.69709036761531,70.6260137770197,"q95","Southern","good","Southern",43,"Kungurian","Kun",283.3,274.4,8.9,"Coolhouse","#007d65"
286.7,-0.457675137924592,59.1859839849658,"q95","Southern","good","Southern",42,"Artinskian","Art",290.1,283.3,6.8,"Coolhouse","#007d65"
291.81,-0.0347601880017903,78.2721777612951,"q95","Southern","good","Southern",41,"Sakmarian","Sak",293.52,290.1,3.42,"Coolhouse","#007d65"
296.21,-1.22736309492465,103.974003576485,"q95","Southern","good","Southern",40,"Asselian","Ass",298.9,293.52,5.38,"Coolhouse","#007d65"
301.3,-4.23700596798063,135.136555348936,"q95","Southern","good","Southern",39,"Gzhelian","Gzh",303.7,298.9,4.8,"Coldhouse","#005344"
311.1,-0.820029112138959,66.7455284071637,"q95","Southern","good","Southern",37,"Moscovian","Mos",315.2,307,8.2,"Coldhouse","#005344"
319.3,-0.283993440343926,59.2102934317131,"q95","Southern","good","Southern",36,"Bashkirian","Bas",323.4,315.2,8.2,"Coldhouse","#005344"
326.85,-1.32383308024851,105.96681926648,"q95","Southern","bad","Bad hemisphere",35,"Serpukhovian","Ser",330.3,323.4,6.9,"Coldhouse","#005344"
338.5,-0.274269066157194,59.4159082438679,"q95","Southern","good","Southern",34,"Visean","Vis",346.7,330.3,16.4,"Coldhouse","#005344"
352.78,-0.762538891528449,71.4352537879702,"q95","Southern","good","Southern",33,"Tournaisian","Tou",358.86,346.7,12.16,"Coolhouse","#007d65"
365.505,-1.55945840544932,88.8444614697759,"q95","Southern","good","Southern",32,"Famennian","Fam",372.15,358.86,13.29,"Transitional","#c8c7c7"
377.23,-0.124198232200968,86.3986493981612,"q95","Southern","good","Southern",31,"Frasnian","Fra",382.31,372.15,10.16,"Warmhouse","#b57a51"
385.13,-0.0959994590836235,36.1563444642946,"q95","Southern","good","Southern",30,"Givetian","Giv",387.95,382.31,5.64,"Warmhouse","#b57a51"
390.71,0.0688469836481457,48.6815396943147,"q95","Southern","good","Southern",29,"Eifelian","Eif",393.47,387.95,5.52,"Transitional","#c8c7c7"
402.045,0.152799961218607,73.7895427461876,"q95","Southern","good","Southern",28,"Emsian","Ems",410.62,393.47,17.15,"Transitional","#c8c7c7"
411.82,0.885579774222172,11.1610162628577,"q95","Southern","good","Southern",27,"Pragian","Pra",413.02,410.62,2.4,"Hothouse","#95484b"
