"cell","tsbin","t","Method","Order.q","SC","qD","qD.LCL","qD.UCL","nT","nOcc","Sobs","Chat","GoodU","Mrate","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","occurrence_no","collection_no","reference_no","bin_midpoint","cell_lng","cell_lat","qD_raw","stage","bin_index","bin","abs_lat","hemisphere","abs_lat_bin_mid","lat_zone","qD_normalized","slope_filter_id","data_role"
1103,"117.3_1103",57.1312007609855,"Extrapolation",0,0.7,33.346,25.1975719694467,41.4944280305532,50,50,31,0.648,0.64,0.419354838709677,18,10,1,1,1,0,0,0,0,0,50,10,3,117.3,135.464475298582,44.0777816866079,33.346,"Aptian",16,3,44.0777816866079,"Northern",46.433937,"temperate",26.0794108982331,"collection5","slope"
1104,"97.2_1104",54.1252305929904,"Extrapolation",0,0.7,27.3484848484848,12.2958364066571,42.4011332903126,44,44,24,0.6426,0.636363636363636,0.333333333333333,16,6,0,1,0,0,0,0,0,0,44,18,5,97.2,134.968961989928,51.9882497158812,27.3484848484848,"Cenomanian",17,2,51.9882497158812,"Northern",56.895757,"temperate",34.1495957497036,"collection5","slope"
1104,"91.85_1104",39.1671051805374,"Extrapolation",0,0.7,19.0507692307692,7.59971313150189,30.5018253300366,39,39,19,0.6989,0.692307692307692,0.368421052631579,12,5,1,0,0,0,0,0,0,0,39,16,9,91.85,134.968961989928,51.9882497158812,19.0507692307692,"Turonian",17,2,51.9882497158812,"Northern",56.895757,"temperate",35.7550289711935,"collection5","slope"
1109,"463.8_1109",56.5165087198568,"Rarefaction",0,0.699999962369395,29.7783872091283,23.6497881660563,35.9069862522002,160,160,50,0.8631,0.8625,0.56,22,8,6,3,1,5,1,0,2,0,160,29,5,463.8,136.165075958516,16.0751815285725,29.7783872091283,"Darriwilian",12,7,16.0751815285725,"Northern",16.155405,"tropical",21.2739252873132,"collection5","slope"
1110,"474.2_1110",18.5719693227065,"Rarefaction",0,0.699999779030226,10.3985640601209,5.78042036091483,15.016707759327,29,29,13,0.8002,0.793103448275862,0.538461538461538,6,3,2,0,1,1,0,0,0,0,29,9,2,474.2,136.993265112172,23.9200970628701,10.3985640601209,"Floian",13,6,23.9200970628701,"Northern",22.92951,"tropical",15.2934663858144,"collection5","slope"
1112,"14.9_1112",3.80885978066818,"Rarefaction",0,0.699999992991019,2.46095770623663,0.942435582713504,3.97947982975976,16,16,5,0.8242,0.8125,0.4,3,0,0,0,1,0,0,1,0,0,16,13,3,14.9,138.449954663907,39.9669492999355,2.46095770623663,"Langhian",15,4,39.9669492999355,"Northern",37.779652,"temperate",1.57534058724579,"collection5","slope"
1112,"9.438_1112",46.4553505480071,"Rarefaction",0,0.699999954338197,26.2753485409055,23.6280807804383,28.9226163013728,318,318,53,0.9561,0.955974842767296,0.735849056603774,14,7,4,4,2,3,2,1,2,1,318,45,5,9.438,138.449954663907,39.9669492999355,26.2753485409055,"Tortonian",15,4,39.9669492999355,"Northern",37.779652,"temperate",11.1490022823239,"collection5","slope"
1112,"3.09_1112",167.233648282094,"Extrapolation",0,0.700000000000001,83.2484848484851,58.4435715978268,108.053398099143,138,138,74,0.6678,0.666666666666667,0.378378378378378,46,11,6,6,3,1,1,0,0,0,138,7,4,3.09,138.449954663907,39.9669492999355,83.2484848484851,"Piacenzian",15,4,39.9669492999355,"Northern",37.779652,"temperate",32.880645450309,"collection5","slope"
1112,"12.725_1112",111.267677927656,"Extrapolation",0,0.7,60.3224719101119,45.2095216848146,75.4354221354092,89,89,53,0.6432,0.640449438202247,0.39622641509434,32,11,6,3,1,0,0,0,0,0,89,13,6,12.725,138.449954663907,39.9669492999355,60.3224719101119,"Serravallian",15,4,39.9669492999355,"Northern",37.779652,"temperate",31.4201174915656,"collection5","slope"
1112,"140.075_1112",25.4908518475378,"Rarefaction",0,0.700000042619246,15.1018248823865,9.20316854801243,21.0004812167606,37,37,18,0.7882,0.783783783783784,0.555555555555556,8,3,5,2,0,0,0,0,0,0,37,8,2,140.075,138.449954663907,39.9669492999355,15.1018248823865,"Berriasian",15,4,39.9669492999355,"Northern",37.779652,"temperate",64.534570946866,"collection5","slope"
1112,"1.29585_1112",13.1140804653669,"Rarefaction",0,0.700000168004947,7.62437437372776,3.27606197023692,11.9726867772186,38,38,13,0.8172,0.815789473684211,0.461538461538462,7,1,0,0,2,2,1,0,0,0,38,9,2,1.29585,138.449954663907,39.9669492999355,7.62437437372776,"Pleistocene",15,4,39.9669492999355,"Northern",37.779652,"temperate",3.00484152387334,"collection5","slope"
1112,"4.4665_1112",191.600401199416,"Extrapolation",0,0.7,97.8334134615374,58.0623691950882,137.604457727987,128,128,76,0.611,0.609375,0.342105263157895,50,13,6,4,2,0,0,1,0,0,128,16,4,4.4665,138.449954663907,39.9669492999355,97.8334134615374,"Zanclean",15,4,39.9669492999355,"Northern",37.779652,"temperate",49.7761694534226,"collection5","slope"
1113,"216.5_1113",21.5622080796612,"Rarefaction",0,0.695652173913044,12.557219946138,4.23531414177704,20.8791257504989,23,23,13,0.7071,0.695652173913043,0.461538461538462,7,3,2,1,0,0,0,0,0,0,23,14,5,216.5,138.460048082259,47.8962635990033,12.557219946138,"Norian",16,3,47.8962635990033,"Northern",46.433937,"temperate",13.7770157228282,"collection5","slope"
1113,"123.585_1113",26.4308587722634,"Extrapolation",0,0.7,15.2333333333333,0,36.4541792780667,20,20,13,0.6152,0.6,0.384615384615385,8,3,2,0,0,0,0,0,0,0,20,7,4,123.585,138.460048082259,47.8962635990033,15.2333333333333,"Barremian",16,3,47.8962635990033,"Northern",46.433937,"temperate",46.7280163599182,"collection5","slope"
1113,"35.805_1113",29.7100925422462,"Rarefaction",0,0.700000147152492,16.6317168740167,12.3182647501994,20.945168997834,74,74,25,0.8802,0.878378378378378,0.64,9,5,4,1,3,0,1,1,1,0,74,23,7,35.805,138.460048082259,47.8962635990033,16.6317168740167,"Priabonian",16,3,47.8962635990033,"Northern",46.433937,"temperate",7.40338447123792,"collection5","slope"
1113,"44.55_1113",60.4180067791818,"Extrapolation",0,0.699999999999999,34.3571428571429,12.5892069795608,56.125078734725,45,45,29,0.6069,0.6,0.379310344827586,18,7,3,1,0,0,0,0,0,0,45,9,4,44.55,138.460048082259,47.8962635990033,34.3571428571429,"Lutetian",16,3,47.8962635990033,"Northern",46.433937,"temperate",11.8216834558948,"collection5","slope"
1114,"172.8_1114",2.98917316846034,"Rarefaction",0,0.714285714285714,1.8535339132963,0.68668235754001,3.02038546905259,7,7,3,0.7857,0.714285714285714,0.333333333333333,2,0,0,0,1,0,0,0,0,0,7,5,1,172.8,138.436476630595,55.7795906866156,1.8535339132963,"Aalenian",17,2,55.7795906866156,"Northern",56.895757,"temperate",2.41005298778562,"collection5","slope"
1114,"163.4_1114",8.70429749565262,"Rarefaction",0,0.700000400603718,5.31711602092152,4.08776770348663,6.54646433835642,47,47,9,0.9592,0.957446808510638,0.777777777777778,2,0,2,0,1,1,0,1,1,0,47,14,1,163.4,138.436476630595,55.7795906866156,5.31711602092152,"Callovian",17,2,55.7795906866156,"Northern",56.895757,"temperate",8.26104732163762,"collection5","slope"
1114,"106.85_1114",37.8656888841253,"Rarefaction",0,0.699999868729546,21.2295067387713,12.7085253226966,29.7504881548461,48,48,24,0.7544,0.75,0.5,12,5,4,2,0,1,0,0,0,0,48,11,5,106.85,138.436476630595,55.7795906866156,21.2295067387713,"Albian",17,2,55.7795906866156,"Northern",56.895757,"temperate",9.99904306380266,"collection5","slope"
1114,"169.55_1114",3.39445167054403,"Rarefaction",0,0.699998298154798,2.22523433284962,1.38580594991053,3.06466271578871,18,18,4,1,0.944444444444444,0.75,1,0,1,1,0,0,0,0,0,1,18,11,1,169.55,138.436476630595,55.7795906866156,2.22523433284962,"Bajocian",17,2,55.7795906866156,"Northern",56.895757,"temperate",3.48562758544922,"collection5","slope"
1118,"474.2_1118",61.5019107400837,"Rarefaction",0,0.700000025705397,29.6066672470413,22.8473194440956,36.3660150499869,183,183,55,0.8532,0.852459016393443,0.509090909090909,27,13,3,2,2,2,0,2,0,1,183,72,6,474.2,138.886157816759,19.9849443613794,29.6066672470413,"Floian",13,6,19.9849443613794,"Northern",22.92951,"tropical",43.5433746160289,"collection5","slope"
1120,"1.29585_1120",34.6245798782831,"Extrapolation",0,0.7,20.0846153846154,2.72010729786977,37.4491234713611,26,26,17,0.5918,0.576923076923077,0.352941176470588,11,5,0,0,1,0,0,0,0,0,26,14,5,1.29585,141.268203256384,35.7135376633135,20.0846153846154,"Pleistocene",15,4,35.7135376633135,"Northern",37.779652,"temperate",7.91554602915051,"collection5","slope"
1121,"25.17_1121",15.7815228045051,"Rarefaction",0,0.699999662763053,9.39637841941024,8.08577427229663,10.7069825665239,101,101,16,0.9705,0.97029702970297,0.8125,3,1,1,1,0,3,0,2,1,1,101,19,2,25.17,141.420302904309,43.7349287695968,9.39637841941024,"Chattian",16,3,43.7349287695968,"Northern",46.433937,"temperate",6.60533557860013,"collection5","slope"
1121,"163.4_1121",16.1498747919282,"Rarefaction",0,0.699999739030118,9.1915815850241,7.51158276686066,10.8715804031875,70,70,15,0.9576,0.957142857142857,0.8,3,1,2,3,1,3,1,0,0,0,70,21,2,163.4,141.420302904309,43.7349287695968,9.1915815850241,"Callovian",16,3,43.7349287695968,"Northern",46.433937,"temperate",14.2806909113518,"collection5","slope"
1121,"4.4665_1121",26.5051457104972,"Extrapolation",0,0.7,16.8294117647059,0,36.3259522261174,17,17,13,0.4985,0.470588235294118,0.307692307692308,9,4,0,0,0,0,0,0,0,0,17,5,4,4.4665,141.420302904309,43.7349287695968,16.8294117647059,"Zanclean",16,3,43.7349287695968,"Northern",46.433937,"temperate",8.5625516085132,"collection5","slope"
1121,"129.185_1121",20.2583264641723,"Extrapolation",0,0.7,13.4184210526316,6.66765769417443,20.1691844110887,19,19,13,0.6636,0.631578947368421,0.461538461538462,7,6,0,0,0,0,0,0,0,0,19,9,4,129.185,141.420302904309,43.7349287695968,13.4184210526316,"Hauterivian",16,3,43.7349287695968,"Northern",46.433937,"temperate",50.0841329347792,"collection5","slope"
1121,"134.825_1121",6.89348529033303,"Rarefaction",0,0.699999423030261,4.1593961808517,2.59361867627549,5.72517368542792,16,16,6,0.8897,0.875,0.666666666666667,2,2,0,1,0,1,0,0,0,0,16,7,1,134.825,141.420302904309,43.7349287695968,4.1593961808517,"Valanginian",16,3,43.7349287695968,"Northern",46.433937,"temperate",14.2918900531855,"collection5","slope"
1121,"30.6_1121",39.076637918324,"Rarefaction",0,0.699999976736359,19.9096353603498,14.3105148938478,25.5087558268519,130,130,38,0.8544,0.853846153846154,0.5,19,5,5,0,2,2,0,1,2,0,130,45,6,30.6,141.420302904309,43.7349287695968,19.9096353603498,"Rupelian",16,3,43.7349287695968,"Northern",46.433937,"temperate",16.9670451049873,"collection5","slope"
1121,"12.725_1121",39.4295174787361,"Rarefaction",0,0.699999996369551,22.9434939771299,19.4573585293461,26.4296294249136,76,76,30,0.8843,0.881578947368421,0.7,9,8,6,5,0,1,1,0,0,0,76,14,4,12.725,141.420302904309,43.7349287695968,22.9434939771299,"Serravallian",16,3,43.7349287695968,"Northern",46.433937,"temperate",11.9505592791798,"collection5","slope"
1121,"18.215_1121",38.7765537682802,"Rarefaction",0,0.69999995512439,21.8545828926219,18.0519274112591,25.6572383739848,89,89,30,0.947,0.943820224719101,0.833333333333333,5,13,6,1,0,1,2,2,0,0,89,26,4,18.215,141.420302904309,43.7349287695968,21.8545828926219,"Burdigalian",16,3,43.7349287695968,"Northern",46.433937,"temperate",7.12725739183838,"collection5","slope"
1122,"117.3_1122",96.1787436672716,"Rarefaction",0,0.699999977192803,50.1016236880065,43.7451421773069,56.4581051987061,448,448,107,0.8952,0.895089285714286,0.560747663551402,47,15,10,4,6,4,4,2,1,2,448,65,7,117.3,141.937812989066,51.5736717869939,50.1016236880065,"Aptian",17,2,51.5736717869939,"Northern",56.895757,"temperate",39.1837351055051,"collection5","slope"
1122,"25.17_1122",73.6544610411312,"Extrapolation",0,0.7,40.3272727272728,22.4784985369738,58.1760469175719,55,55,34,0.6228,0.618181818181818,0.382352941176471,21,7,4,2,0,0,0,0,0,0,55,7,1,25.17,141.937812989066,51.5736717869939,40.3272727272728,"Chattian",17,2,51.5736717869939,"Northern",56.895757,"temperate",28.3487060060406,"collection5","slope"
1124,"172.8_1124",1.84309999909762,"Rarefaction",0,0.699995726964494,1.4516607138023,0.899904545874681,2.00341688172992,8,8,2,1,1,1,0,0,1,0,1,0,0,0,0,0,8,5,1,172.8,143.96392230181,67.5142130280792,1.4516607138023,"Aalenian",18,1,67.5142130280792,"Northern",76.366978,"polar",1.88751833211857,"collection5","slope"
1127,"481.975_1127",65.6890243897202,"Extrapolation",0,0.7,40.2666666666667,12.7813333160839,67.7520000172496,42,42,31,0.5102,0.5,0.32258064516129,21,9,1,0,0,0,0,0,0,0,42,6,4,481.975,140.670611615195,16.0527635441627,40.2666666666667,"Tremadocian",12,7,16.0527635441627,"Northern",16.155405,"tropical",63.7310873702261,"collection5","slope"
1127,"474.2_1127",92.1610757594941,"Rarefaction",0,0.699999996685349,47.998455041906,42.0097229937635,53.9871870900486,443,443,101,0.9076,0.90744920993228,0.594059405940594,41,13,9,9,6,3,6,0,2,1,443,95,12,474.2,140.670611615195,16.0527635441627,47.998455041906,"Floian",12,7,16.0527635441627,"Northern",16.155405,"tropical",70.5927043878671,"collection5","slope"
1128,"481.975_1128",9.66531008259018,"Rarefaction",0,0.699999940815197,5.89100415252411,0.766034413972156,11.0159738910761,14,14,7,0.8056,0.785714285714286,0.571428571428571,3,2,1,1,0,0,0,0,0,0,14,7,1,481.975,141.747220379424,23.8252583857262,5.89100415252411,"Tremadocian",13,6,23.8252583857262,"Northern",22.92951,"tropical",9.32384355156156,"collection5","slope"
1129,"470.35_1129",7.44164765472867,"Rarefaction",0,0.699999293240225,4.60064967721861,2.57220433998071,6.6290950144565,20,20,7,0.8575,0.85,0.571428571428571,3,0,1,2,0,1,0,0,0,0,20,9,5,470.35,142.930505247873,31.5651755619322,4.60064967721861,"Dapingian",14,5,31.5651755619322,"Northern",30.068394,"temperate",12.8956795167631,"collection5","slope"
1131,"169.55_1131",41.1702897992496,"Extrapolation",0,0.7,18.8923076923078,0,38.9048602670212,26,26,14,0.6569,0.653846153846154,0.357142857142857,9,1,3,0,0,1,0,0,0,0,26,7,1,169.55,144.850725314562,47.3061745365108,18.8923076923078,"Bajocian",16,3,47.3061745365108,"Northern",46.433937,"temperate",29.5930850396207,"collection5","slope"
1131,"188.55_1131",12.1285169165919,"Rarefaction",0,0.699999743865214,6.65359194363889,1.18884167117233,12.1183422161055,21,21,9,0.7666,0.761904761904762,0.444444444444444,5,1,1,0,1,1,0,0,0,0,21,11,2,188.55,144.850725314562,47.3061745365108,6.65359194363889,"Pliensbachian",16,3,47.3061745365108,"Northern",46.433937,"temperate",11.8927913713076,"collection5","slope"
1131,"179.45_1131",25.1526228838121,"Extrapolation",0,0.7,12.075,0,27.0346640293023,16,16,9,0.6332,0.625,0.333333333333333,6,1,1,0,1,0,0,0,0,0,16,6,1,179.45,144.850725314562,47.3061745365108,12.075,"Toarcian",16,3,47.3061745365108,"Northern",46.433937,"temperate",27.0270462105304,"collection5","slope"
1131,"129.185_1131",24.8748646104865,"Extrapolation",0,0.7,14.25,0,29.4934816038568,14,14,10,0.5211,0.5,0.3,7,2,1,0,0,0,0,0,0,0,14,8,2,129.185,144.850725314562,47.3061745365108,14.25,"Hauterivian",16,3,47.3061745365108,"Northern",46.433937,"temperate",53.1879936932397,"collection5","slope"
1132,"188.55_1132",3.37082532541901,"Rarefaction",0,0.699998509049982,2.41815190193536,1.69078517086994,3.14551863300078,8,8,3,1,1,1,0,1,2,0,0,0,0,0,0,0,8,6,1,188.55,145.982750464502,55.112276537669,2.41815190193536,"Pliensbachian",17,2,55.112276537669,"Northern",56.895757,"temperate",4.3222632703441,"collection5","slope"
1135,"216.5_1135",18.7532231276004,"Rarefaction",0,0.700000099276738,10.8073965459217,5.43319988178227,16.1815932100612,28,28,13,0.8337,0.821428571428571,0.615384615384615,5,5,1,1,0,1,0,0,0,0,28,10,1,216.5,167.557027836277,78.1351410891036,10.8073965459217,"Norian",18,1,78.1351410891036,"Northern",76.366978,"polar",11.8572162289628,"collection5","slope"
1136,"474.2_1136",58.8282191943925,"Rarefaction",0,0.699999990181507,32.3294914823999,26.8693465575358,37.7896364072639,123,123,45,0.8798,0.878048780487805,0.666666666666667,15,13,8,2,0,4,0,1,2,0,123,12,1,474.2,142.35854553503,12.1080979528267,32.3294914823999,"Floian",11,8,12.1080979528267,"Northern",9.609479,"tropical",47.5479103074168,"collection5","slope"
1136,"455.5_1136",11.7025157178594,"Rarefaction",0,0.699999481436764,6.9949752688538,4.96972077299289,9.02022976471472,28,28,10,0.9002,0.892857142857143,0.7,3,3,0,2,1,1,0,0,0,0,28,17,1,455.5,142.35854553503,12.1080979528267,6.9949752688538,"Sandbian",11,8,12.1080979528267,"Northern",9.609479,"tropical",6.55585512219858,"collection5","slope"
1136,"481.975_1136",42.3513868159082,"Extrapolation",0,0.7,26.6551282051283,0,64.3600731296326,26,26,20,0.4794,0.461538461538462,0.3,14,6,0,0,0,0,0,0,0,0,26,7,3,481.975,142.35854553503,12.1080979528267,26.6551282051283,"Tremadocian",11,8,12.1080979528267,"Northern",9.609479,"tropical",42.1877559065962,"collection5","slope"
1137,"474.2_1137",8.21686454536911,"Rarefaction",0,0.7,5.43025334340492,0,12.0863845706866,10,10,6,0.7387,0.7,0.5,3,2,1,0,0,0,0,0,0,0,10,6,1,474.2,143.521435942619,19.896909399131,5.43025334340492,"Floian",13,6,19.896909399131,"Northern",22.92951,"tropical",7.98642932751755,"collection5","slope"
1137,"481.975_1137",53.7230005007571,"Rarefaction",0,0.699999964879554,26.7228819157244,21.0893833791113,32.3563804523376,133,133,44,0.8432,0.842105263157895,0.522727272727273,21,10,5,0,1,2,1,0,0,0,133,44,7,481.975,143.521435942619,19.896909399131,26.7228819157244,"Tremadocian",13,6,19.896909399131,"Northern",22.92951,"tropical",42.2949914442533,"collection5","slope"
1144,"158.15_1144",5.57108425822799,"Rarefaction",0,0.857142857142857,1.79586917974685,1.05394882546069,2.53778953403302,7,7,2,1,0.857142857142857,0.5,1,0,0,0,0,1,0,0,0,0,7,6,1,158.15,164.473671059431,73.8495458980224,1.79586917974685,"Oxfordian",18,1,73.8495458980224,"Northern",76.366978,"polar",2.87056391065682,"collection5","slope"
1145,"474.2_1145",39.3259482800991,"Rarefaction",0,0.699999924666452,20.0463968219263,9.86540968584171,30.2273839580108,93,93,33,0.7966,0.795698924731183,0.424242424242424,19,4,2,2,0,2,0,0,2,1,93,24,5,474.2,145.19314228208,15.9690507079106,20.0463968219263,"Floian",12,7,15.9690507079106,"Northern",16.155405,"tropical",29.4828107208162,"collection5","slope"
1145,"481.975_1145",68.9527030718145,"Extrapolation",0,0.7,34.4344827586206,16.3023137468388,52.5666517704024,58,58,31,0.6748,0.672413793103448,0.387096774193548,19,4,5,2,0,0,0,1,0,0,58,15,5,481.975,145.19314228208,15.9690507079106,34.4344827586206,"Tremadocian",12,7,15.9690507079106,"Northern",16.155405,"tropical",54.5003401300876,"collection5","slope"
1147,"474.2_1147",1.99997211875927,"Rarefaction",0,0.69999302965095,1.59998327125556,1.00065574350565,2.19931079900548,5,5,2,1,1,1,0,1,1,0,0,0,0,0,0,0,5,5,1,474.2,148.059565609949,31.4736356557886,1.59998327125556,"Floian",14,5,31.4736356557886,"Northern",30.068394,"temperate",2.35314128329059,"collection5","slope"
117,"0.00585_117",17.8450467518679,"Rarefaction",0,0.69999974492203,10.2009639958266,4.90226821904978,15.4996597726033,35,35,14,0.8319,0.828571428571429,0.571428571428571,6,2,3,1,1,0,1,0,0,0,35,8,2,0.00585,-69.9593633272787,62.2141685432899,10.2009639958266,"Holocene",17,2,62.2141685432899,"Northern",56.895757,"temperate",11.8188141465318,"collection5","slope"
1170,"18.215_1170",84.1999867327609,"Rarefaction",0,0.700000078607814,45.8513140962991,37.6130102017734,54.0896179908249,120,120,55,0.7853,0.783333333333333,0.527272727272727,26,14,6,2,2,5,0,0,0,0,120,7,2,18.215,164.402414863861,59.8661434807237,45.8513140962991,"Burdigalian",17,2,59.8661434807237,"Northern",56.895757,"temperate",14.9531161918756,"collection5","slope"
1200,"474.2_1200",26.0698362091304,"Rarefaction",0,0.69999995414882,14.3325540085151,11.2380123141665,17.4270957028637,148,148,31,0.9261,0.925675675675676,0.645161290322581,11,5,4,0,3,0,1,1,0,1,148,41,6,474.2,159.111521553132,14.5490262428694,14.3325540085151,"Floian",12,7,14.5490262428694,"Northern",16.155405,"tropical",21.0792982266387,"collection5","slope"
1224,"25.17_1224",30.2798287948042,"Extrapolation",0,0.7,17.8,3.2239184704703,32.3760815295297,18,18,13,0.5189,0.5,0.307692307692308,9,3,1,0,0,0,0,0,0,0,18,8,2,25.17,-93.4395876602484,26.6096361740395,17.8,"Chattian",14,5,26.6096361740395,"Northern",30.068394,"temperate",12.5127967447763,"collection5","slope"
1224,"30.6_1224",37.5474260306697,"Rarefaction",0,0.700000036923671,20.7892002520253,17.0717267380996,24.5066737659511,70,70,28,0.8465,0.842857142857143,0.607142857142857,11,9,1,1,3,2,1,0,0,0,70,15,2,30.6,-93.4395876602484,26.6096361740395,20.7892002520253,"Rupelian",14,5,26.6096361740395,"Northern",30.068394,"temperate",17.71661268469,"collection5","slope"
