"method_group","slope_metric","qc_name","climate_state","n","n_Northern","n_Southern","median_slope","iqr_slope"
"percentile_latbin_OLS","q60","collection5_k2_tropical_temperate_polar","Warmhouse",12,8,4,-0.146215348972351,0.29904867204565
"percentile_latbin_OLS","q60","collection5_k2_tropical_temperate_polar","Hothouse",7,3,4,-0.0354508000455327,0.215529913762107
"percentile_latbin_OLS","q60","collection5_k3_tropical_temperate","Coldhouse",6,6,0,-0.534278913079426,0.151106196624985
"percentile_latbin_OLS","q60","collection5_k3_tropical_temperate","Coolhouse",7,4,3,-0.155797173736819,0.230643023561853
"percentile_latbin_OLS","q60","collection5_k3_tropical_temperate","Transitional",13,10,3,-0.107465067930311,0.22802490361585
"percentile_latbin_OLS","q60","collection5_k3_tropical_temperate","Warmhouse",14,10,4,-0.111410495067662,0.359641120494178
"percentile_latbin_OLS","q60","collection5_k3_tropical_temperate","Hothouse",11,6,5,-0.0354508000455327,0.356072800075727
"percentile_latbin_OLS","q60","collection5_k3_tropical_temperate_polar","Coldhouse",2,2,0,-0.477899073800996,0.0104553981049855
"percentile_latbin_OLS","q60","collection5_k3_tropical_temperate_polar","Coolhouse",4,2,2,-0.133125142993825,0.0896315842211865
"percentile_latbin_OLS","q60","collection5_k3_tropical_temperate_polar","Transitional",5,3,2,-0.167215120550023,0.137542089438445
"percentile_latbin_OLS","q60","collection5_k3_tropical_temperate_polar","Warmhouse",9,8,1,-0.189408123531279,0.304925994123932
"percentile_latbin_OLS","q60","collection5_k3_tropical_temperate_polar","Hothouse",5,2,3,-0.00133873662540852,0.332002493449457
"percentile_latbin_OLS","q60","occurrence10_k1_tropical_temperate","Coldhouse",23,11,12,-0.535650409606275,0.809412355008206
"percentile_latbin_OLS","q60","occurrence10_k1_tropical_temperate","Coolhouse",30,15,15,-0.269009441548847,0.410904209222954
"percentile_latbin_OLS","q60","occurrence10_k1_tropical_temperate","Transitional",32,17,15,-0.121685358363719,0.274139679116933
"percentile_latbin_OLS","q60","occurrence10_k1_tropical_temperate","Warmhouse",26,15,11,-0.0221623310944003,0.332469910039862
"percentile_latbin_OLS","q60","occurrence10_k1_tropical_temperate","Hothouse",27,11,16,-0.00968588821768403,0.474204740018251
"percentile_latbin_OLS","q60","occurrence10_k1_tropical_temperate_polar","Coldhouse",10,5,5,-0.213629021340284,0.32920918711802
"percentile_latbin_OLS","q60","occurrence10_k1_tropical_temperate_polar","Coolhouse",20,9,11,-0.161339504832313,0.243744416976191
"percentile_latbin_OLS","q60","occurrence10_k1_tropical_temperate_polar","Transitional",24,13,11,-0.121685358363719,0.148022778820451
"percentile_latbin_OLS","q60","occurrence10_k1_tropical_temperate_polar","Warmhouse",22,12,10,-0.0221623310944003,0.320667404375069
"percentile_latbin_OLS","q60","occurrence10_k1_tropical_temperate_polar","Hothouse",18,5,13,0.0567819302668004,0.368636462343105
"percentile_latbin_OLS","q60","occurrence10_k2_tropical_temperate","Coldhouse",16,8,8,-0.213629021340284,0.491287177774018
"percentile_latbin_OLS","q60","occurrence10_k2_tropical_temperate","Coolhouse",23,10,13,-0.266651217061751,0.36609146103135
"percentile_latbin_OLS","q60","occurrence10_k2_tropical_temperate","Transitional",20,14,6,-0.119242756331472,0.124855619803443
"percentile_latbin_OLS","q60","occurrence10_k2_tropical_temperate","Warmhouse",19,11,8,-0.0245713594432555,0.431832611935928
"percentile_latbin_OLS","q60","occurrence10_k2_tropical_temperate","Hothouse",20,8,12,0.0109605931868782,0.419140855671277
"percentile_latbin_OLS","q60","occurrence10_k2_tropical_temperate_polar","Coldhouse",7,4,3,-0.160939596108395,0.208619212409424
"percentile_latbin_OLS","q60","occurrence10_k2_tropical_temperate_polar","Coolhouse",12,5,7,-0.159343390359502,0.208294667887838
"percentile_latbin_OLS","q60","occurrence10_k2_tropical_temperate_polar","Transitional",10,8,2,-0.140848308016227,0.106209231691926
"percentile_latbin_OLS","q60","occurrence10_k2_tropical_temperate_polar","Warmhouse",12,7,5,-0.0666586165493177,0.36285305422614
"percentile_latbin_OLS","q60","occurrence10_k2_tropical_temperate_polar","Hothouse",10,4,6,0.0905574497610869,0.233534548482814
"percentile_latbin_OLS","q60","occurrence10_k3_tropical_temperate","Coldhouse",9,7,2,-0.252417919339723,0.452241199832919
"percentile_latbin_OLS","q60","occurrence10_k3_tropical_temperate","Coolhouse",11,7,4,-0.180164994437675,0.298109917778619
"percentile_latbin_OLS","q60","occurrence10_k3_tropical_temperate","Transitional",15,11,4,-0.115480600383796,0.149889569143662
"percentile_latbin_OLS","q60","occurrence10_k3_tropical_temperate","Warmhouse",14,9,5,-0.102173012242524,0.449787834284992
"percentile_latbin_OLS","q60","occurrence10_k3_tropical_temperate","Hothouse",11,6,5,0.105426394523806,0.339773899653787
"percentile_latbin_OLS","q60","occurrence10_k3_tropical_temperate_polar","Coldhouse",4,4,0,-0.271777976320279,0.122717788845304
"percentile_latbin_OLS","q60","occurrence10_k3_tropical_temperate_polar","Coolhouse",4,2,2,-0.159343390359502,0.179716090124562
"percentile_latbin_OLS","q60","occurrence10_k3_tropical_temperate_polar","Transitional",7,5,2,-0.166216015648658,0.0813136026404382
"percentile_latbin_OLS","q60","occurrence10_k3_tropical_temperate_polar","Warmhouse",7,5,2,-0.179774665041793,0.416220423012577
"percentile_latbin_OLS","q60","occurrence10_k3_tropical_temperate_polar","Hothouse",6,3,3,0.0128270370973614,0.243324743137506
"percentile_latbin_OLS","q60","occurrence5_k1_tropical_temperate","Coldhouse",24,12,12,-0.402915439055712,0.563419832317895
"percentile_latbin_OLS","q60","occurrence5_k1_tropical_temperate","Coolhouse",30,15,15,-0.284134078082136,0.333066939764918
"percentile_latbin_OLS","q60","occurrence5_k1_tropical_temperate","Transitional",33,17,16,-0.116606465403695,0.212346565923305
"percentile_latbin_OLS","q60","occurrence5_k1_tropical_temperate","Warmhouse",28,15,13,-0.00317540806829586,0.312203475905721
"percentile_latbin_OLS","q60","occurrence5_k1_tropical_temperate","Hothouse",27,11,16,-0.0503752716342663,0.377863130911464
"percentile_latbin_OLS","q60","occurrence5_k1_tropical_temperate_polar","Coldhouse",12,7,5,-0.279115413205156,0.40818371869558
"percentile_latbin_OLS","q60","occurrence5_k1_tropical_temperate_polar","Coolhouse",23,12,11,-0.277531151857782,0.339742839306488
"percentile_latbin_OLS","q60","occurrence5_k1_tropical_temperate_polar","Transitional",25,13,12,-0.146829215360026,0.133554203312746
"percentile_latbin_OLS","q60","occurrence5_k1_tropical_temperate_polar","Warmhouse",23,12,11,-0.0197533027455452,0.311113654784875
"percentile_latbin_OLS","q60","occurrence5_k1_tropical_temperate_polar","Hothouse",20,7,13,-0.0322275645200077,0.319122815545011
"percentile_latbin_OLS","q60","occurrence5_k2_tropical_temperate","Coldhouse",17,8,9,-0.267092793109477,0.523254971912018
"percentile_latbin_OLS","q60","occurrence5_k2_tropical_temperate","Coolhouse",26,12,14,-0.26124436834195,0.325647958957411
"percentile_latbin_OLS","q60","occurrence5_k2_tropical_temperate","Transitional",22,15,7,-0.131717840381861,0.180085655957117
"percentile_latbin_OLS","q60","occurrence5_k2_tropical_temperate","Warmhouse",20,12,8,-0.0709738530748202,0.37410939352828
"percentile_latbin_OLS","q60","occurrence5_k2_tropical_temperate","Hothouse",20,8,12,-0.0322275645200077,0.319122815545011
"percentile_latbin_OLS","q60","occurrence5_k2_tropical_temperate_polar","Coldhouse",8,5,3,-0.253376579814682,0.207942802511712
"percentile_latbin_OLS","q60","occurrence5_k2_tropical_temperate_polar","Coolhouse",17,8,9,-0.168967240472786,0.262869833046056
"percentile_latbin_OLS","q60","occurrence5_k2_tropical_temperate_polar","Transitional",12,8,4,-0.149667176201306,0.0679550589667096
"percentile_latbin_OLS","q60","occurrence5_k2_tropical_temperate_polar","Warmhouse",15,10,5,0.0171182078770725,0.3414403720784
"percentile_latbin_OLS","q60","occurrence5_k2_tropical_temperate_polar","Hothouse",13,6,7,-0.0140798574057491,0.160075025544034
"percentile_latbin_OLS","q60","occurrence5_k3_tropical_temperate","Coldhouse",11,7,4,-0.239660366519887,0.270115002121547
"percentile_latbin_OLS","q60","occurrence5_k3_tropical_temperate","Coolhouse",13,7,6,-0.244957584826117,0.342857946089775
"percentile_latbin_OLS","q60","occurrence5_k3_tropical_temperate","Transitional",16,12,4,-0.115988129005614,0.187721458551191
"percentile_latbin_OLS","q60","occurrence5_k3_tropical_temperate","Warmhouse",16,11,5,-0.184255525795554,0.37410939352828
"percentile_latbin_OLS","q60","occurrence5_k3_tropical_temperate","Hothouse",14,6,8,0.0123832294773767,0.320659226710411
"percentile_latbin_OLS","q60","occurrence5_k3_tropical_temperate_polar","Coldhouse",5,4,1,-0.267092793109477,0.0514776667809482
"percentile_latbin_OLS","q60","occurrence5_k3_tropical_temperate_polar","Coolhouse",7,4,3,-0.168967240472786,0.25677966023497
"percentile_latbin_OLS","q60","occurrence5_k3_tropical_temperate_polar","Transitional",8,6,2,-0.149667176201306,0.0647511960940438
"percentile_latbin_OLS","q60","occurrence5_k3_tropical_temperate_polar","Warmhouse",10,8,2,-0.184255525795554,0.333923883192419
"percentile_latbin_OLS","q60","occurrence5_k3_tropical_temperate_polar","Hothouse",8,3,5,-0.000194322695787755,0.123644582463211
"percentile_latbin_OLS","q75","collection10_k1_tropical_temperate","Coldhouse",16,9,7,-0.788862961945841,1.03436382342677
"percentile_latbin_OLS","q75","collection10_k1_tropical_temperate","Coolhouse",25,12,13,-0.526360893168924,0.780493334338281
"percentile_latbin_OLS","q75","collection10_k1_tropical_temperate","Transitional",24,13,11,-0.204406867004278,0.586025792336329
"percentile_latbin_OLS","q75","collection10_k1_tropical_temperate","Warmhouse",20,13,7,0.0248744822634423,0.491246228712861
"percentile_latbin_OLS","q75","collection10_k1_tropical_temperate","Hothouse",20,9,11,0.12944097907704,0.737507113614921
"percentile_latbin_OLS","q75","collection10_k1_tropical_temperate_polar","Coldhouse",10,5,5,-0.571593127087882,1.06607714536892
"percentile_latbin_OLS","q75","collection10_k1_tropical_temperate_polar","Coolhouse",14,7,7,-0.471914766309114,0.628344104876755
"percentile_latbin_OLS","q75","collection10_k1_tropical_temperate_polar","Transitional",13,6,7,-0.279535866900972,0.241451502516075
"percentile_latbin_OLS","q75","collection10_k1_tropical_temperate_polar","Warmhouse",13,9,4,-0.132720257776639,0.509718226280746
"percentile_latbin_OLS","q75","collection10_k1_tropical_temperate_polar","Hothouse",8,3,5,0.180882309314854,0.510160863307793
"percentile_latbin_OLS","q75","collection10_k2_tropical_temperate","Coldhouse",9,6,3,-0.444329681900851,0.991379553301598
"percentile_latbin_OLS","q75","collection10_k2_tropical_temperate","Coolhouse",12,7,5,-0.594365096482241,0.655475975704165
"percentile_latbin_OLS","q75","collection10_k2_tropical_temperate","Transitional",14,10,4,-0.0653082505701143,0.849522584199942
"percentile_latbin_OLS","q75","collection10_k2_tropical_temperate","Warmhouse",15,8,7,0.00152048756964284,0.450434472438201
"percentile_latbin_OLS","q75","collection10_k2_tropical_temperate","Hothouse",11,6,5,0.245113359513373,0.863194674933387
"percentile_latbin_OLS","q75","collection10_k2_tropical_temperate_polar","Coldhouse",5,3,2,-0.444329681900851,0.756331398058681
"percentile_latbin_OLS","q75","collection10_k2_tropical_temperate_polar","Coolhouse",5,3,2,-0.341132932522227,0.430261686999076
"percentile_latbin_OLS","q75","collection10_k2_tropical_temperate_polar","Transitional",2,1,1,-0.234706214029962,0.176165741361559
"percentile_latbin_OLS","q75","collection10_k2_tropical_temperate_polar","Warmhouse",9,5,4,-0.199875895141639,0.383170589065906
"percentile_latbin_OLS","q75","collection10_k2_tropical_temperate_polar","Hothouse",3,1,2,0.245113359513373,0.675837698524215
"percentile_latbin_OLS","q75","collection10_k3_tropical_temperate","Coldhouse",4,4,0,-0.571593127087882,0.475691726526415
"percentile_latbin_OLS","q75","collection10_k3_tropical_temperate","Coolhouse",6,3,3,-0.240240387397544,0.373142537811648
"percentile_latbin_OLS","q75","collection10_k3_tropical_temperate","Transitional",7,5,2,-0.0585404726684032,0.800875450945193
"percentile_latbin_OLS","q75","collection10_k3_tropical_temperate","Warmhouse",9,5,4,-0.106190900942041,0.343857047900658
"percentile_latbin_OLS","q75","collection10_k3_tropical_temperate","Hothouse",7,4,3,0.1054128538562,0.872624202246919
"percentile_latbin_OLS","q75","collection10_k3_tropical_temperate_polar","Coldhouse",1,1,0,-0.444329681900851,0
"percentile_latbin_OLS","q75","collection10_k3_tropical_temperate_polar","Coolhouse",3,1,2,-0.134978749252485,0.277868869491667
"percentile_latbin_OLS","q75","collection10_k3_tropical_temperate_polar","Transitional",1,0,1,-0.0585404726684032,0
"percentile_latbin_OLS","q75","collection10_k3_tropical_temperate_polar","Warmhouse",4,3,1,-0.216406517060673,0.252958945496237
"percentile_latbin_OLS","q75","collection10_k3_tropical_temperate_polar","Hothouse",2,0,2,0.586513120829279,0.341399761315907
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate","Coldhouse",23,11,12,-0.745448303339322,0.768999024568084
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate","Coolhouse",29,14,15,-0.304422532973543,0.444448609601286
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate","Transitional",31,16,15,-0.148090531809043,0.333406912074471
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate","Warmhouse",25,14,11,-0.022964729384235,0.468574428918682
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate","Hothouse",23,10,13,-0.0515093911525694,0.564404669300237
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate_polar","Coldhouse",12,7,5,-0.57683940266454,0.609556118096814
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate_polar","Coolhouse",21,11,10,-0.304422532973543,0.39790102395379
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate_polar","Transitional",22,11,11,-0.18216805867459,0.28952831864563
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate_polar","Warmhouse",18,10,8,-0.0147791100521577,0.361618691767324
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate_polar","Hothouse",18,7,11,-0.0627863982076767,0.550983625610444
"percentile_latbin_OLS","q75","collection5_k2_tropical_temperate","Coldhouse",12,7,5,-0.593978685145713,0.769145481808432
"percentile_latbin_OLS","q75","collection5_k2_tropical_temperate","Coolhouse",21,10,11,-0.304422532973543,0.406140506954423
"percentile_latbin_OLS","q75","collection5_k2_tropical_temperate","Transitional",20,14,6,-0.116489548709361,0.361723502916018
"percentile_latbin_OLS","q75","collection5_k2_tropical_temperate","Warmhouse",17,10,7,-0.186740773446704,0.383017572524573
"percentile_latbin_OLS","q75","collection5_k2_tropical_temperate","Hothouse",16,7,9,-0.0481003014788324,0.507179727732919
"percentile_latbin_OLS","q75","collection5_k2_tropical_temperate_polar","Coldhouse",6,3,3,-0.325270876336898,0.653935079625451
"percentile_latbin_OLS","q75","collection5_k2_tropical_temperate_polar","Coolhouse",14,7,7,-0.268101528077278,0.321003570619041
"percentile_latbin_OLS","q75","collection5_k2_tropical_temperate_polar","Transitional",11,7,4,-0.210004746076803,0.317617156180795
"percentile_latbin_OLS","q75","collection5_k2_tropical_temperate_polar","Warmhouse",12,8,4,-0.168202029167751,0.35433958217338
"percentile_latbin_OLS","q75","collection5_k2_tropical_temperate_polar","Hothouse",7,3,4,-0.0515093911525694,0.206376782082264
"percentile_latbin_OLS","q75","collection5_k3_tropical_temperate","Coldhouse",6,6,0,-0.754723908443814,0.293036392645473
"percentile_latbin_OLS","q75","collection5_k3_tropical_temperate","Coolhouse",7,4,3,-0.250369180450818,0.341582607877587
"percentile_latbin_OLS","q75","collection5_k3_tropical_temperate","Transitional",13,10,3,-0.0848885656096798,0.325282855773131
"percentile_latbin_OLS","q75","collection5_k3_tropical_temperate","Warmhouse",14,10,4,-0.168202029167751,0.387537649497446
"percentile_latbin_OLS","q75","collection5_k3_tropical_temperate","Hothouse",11,6,5,-0.0515093911525694,0.614921629130431
"percentile_latbin_OLS","q75","collection5_k3_tropical_temperate_polar","Coldhouse",2,2,0,-0.644048617416837,0.160745223298101
"percentile_latbin_OLS","q75","collection5_k3_tropical_temperate_polar","Coolhouse",4,2,2,-0.221856531684344,0.116427833487629
"percentile_latbin_OLS","q75","collection5_k3_tropical_temperate_polar","Transitional",5,3,2,-0.242332904126935,0.219213985272713
"percentile_latbin_OLS","q75","collection5_k3_tropical_temperate_polar","Warmhouse",9,8,1,-0.149663284888798,0.383017572524573
"percentile_latbin_OLS","q75","collection5_k3_tropical_temperate_polar","Hothouse",5,2,3,-0.0515093911525694,0.309449645346415
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate","Coldhouse",23,11,12,-0.6409255234632,1.0309223052971
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate","Coolhouse",30,15,15,-0.278705287466488,0.524079899328763
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate","Transitional",32,17,15,-0.15406552813997,0.363486322534005
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate","Warmhouse",26,15,11,0.0274281137068204,0.441298543250144
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate","Hothouse",27,11,16,-0.0407175440197984,0.603382948463686
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate_polar","Coldhouse",10,5,5,-0.31680340758018,0.581571225090271
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate_polar","Coolhouse",20,9,11,-0.256220140643351,0.250375722180541
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate_polar","Transitional",24,13,11,-0.146939889592167,0.251006551758414
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate_polar","Warmhouse",22,12,10,0.0103500509290647,0.441298543250144
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate_polar","Hothouse",18,5,13,0.0774110038968653,0.560169950368055
"percentile_latbin_OLS","q75","occurrence10_k2_tropical_temperate","Coldhouse",16,8,8,-0.356795999050742,0.572686243904931
"percentile_latbin_OLS","q75","occurrence10_k2_tropical_temperate","Coolhouse",23,10,13,-0.272375244251233,0.441847068990009
"percentile_latbin_OLS","q75","occurrence10_k2_tropical_temperate","Transitional",20,14,6,-0.139424752067183,0.251006551758414
"percentile_latbin_OLS","q75","occurrence10_k2_tropical_temperate","Warmhouse",19,11,8,0.0272935925782097,0.509127980600428
"percentile_latbin_OLS","q75","occurrence10_k2_tropical_temperate","Hothouse",20,8,12,0.0734074562118273,0.559658649742065
"percentile_latbin_OLS","q75","occurrence10_k2_tropical_temperate_polar","Coldhouse",7,4,3,-0.309754023487949,0.275858027818977
"percentile_latbin_OLS","q75","occurrence10_k2_tropical_temperate_polar","Coolhouse",12,5,7,-0.267775165607016,0.123713095099073
"percentile_latbin_OLS","q75","occurrence10_k2_tropical_temperate_polar","Transitional",10,8,2,-0.110315577685492,0.22936984227881
"percentile_latbin_OLS","q75","occurrence10_k2_tropical_temperate_polar","Warmhouse",12,7,5,-0.0566362051411144,0.448888265408818
"percentile_latbin_OLS","q75","occurrence10_k2_tropical_temperate_polar","Hothouse",10,4,6,0.105379646865124,0.258874641745039
"percentile_latbin_OLS","q75","occurrence10_k3_tropical_temperate","Coldhouse",9,7,2,-0.389739206429074,0.53645217258786
"percentile_latbin_OLS","q75","occurrence10_k3_tropical_temperate","Coolhouse",11,7,4,-0.263175086962798,0.284509746452009
"percentile_latbin_OLS","q75","occurrence10_k3_tropical_temperate","Transitional",15,11,4,-0.0833464198231108,0.225315743033343
"percentile_latbin_OLS","q75","occurrence10_k3_tropical_temperate","Warmhouse",14,9,5,-0.0565016840125037,0.511113614295259
"percentile_latbin_OLS","q75","occurrence10_k3_tropical_temperate","Hothouse",11,6,5,0.0984917027847884,0.67626704270939
"percentile_latbin_OLS","q75","occurrence10_k3_tropical_temperate_polar","Coldhouse",4,4,0,-0.356795999050742,0.183527854214463
"percentile_latbin_OLS","q75","occurrence10_k3_tropical_temperate_polar","Coolhouse",4,2,2,-0.242133905716137,0.151859315584956
"percentile_latbin_OLS","q75","occurrence10_k3_tropical_temperate_polar","Transitional",7,5,2,-0.0649686409308733,0.196822834473868
"percentile_latbin_OLS","q75","occurrence10_k3_tropical_temperate_polar","Warmhouse",7,5,2,-0.140566002860439,0.453783974050633
"percentile_latbin_OLS","q75","occurrence10_k3_tropical_temperate_polar","Hothouse",6,3,3,0.0157646863088825,0.231540933759045
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate","Coldhouse",24,12,12,-0.587131818849918,0.74526426891314
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate","Coolhouse",30,15,15,-0.314339310247347,0.400662856959496
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate","Transitional",33,17,16,-0.149506468071589,0.276709207576122
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate","Warmhouse",28,15,13,-0.0193339241415082,0.410939073048479
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate","Hothouse",27,11,16,-0.0533054400973689,0.495190549539686
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate_polar","Coldhouse",12,7,5,-0.378405881882933,0.627578448050255
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate_polar","Coolhouse",23,12,11,-0.30713949220692,0.378432856412615
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate_polar","Transitional",25,13,12,-0.131482953300169,0.225454301445498
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate_polar","Warmhouse",23,12,11,-0.040339458421277,0.40264101201405
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate_polar","Hothouse",20,7,13,-0.0113436501888361,0.405640573695026
"percentile_latbin_OLS","q75","occurrence5_k2_tropical_temperate","Coldhouse",17,8,9,-0.405451228946821,0.623026313788903
"percentile_latbin_OLS","q75","occurrence5_k2_tropical_temperate","Coolhouse",26,12,14,-0.265897435222128,0.361273046018058
"percentile_latbin_OLS","q75","occurrence5_k2_tropical_temperate","Transitional",22,15,7,-0.125320644661319,0.263408880637826
"percentile_latbin_OLS","q75","occurrence5_k2_tropical_temperate","Warmhouse",20,12,8,-0.156638905584693,0.560512386006263
"percentile_latbin_OLS","q75","occurrence5_k2_tropical_temperate","Hothouse",20,8,12,-0.0113436501888361,0.405640573695026
"percentile_latbin_OLS","q75","occurrence5_k2_tropical_temperate_polar","Coldhouse",8,5,3,-0.330557279153497,0.355721986265254
"percentile_latbin_OLS","q75","occurrence5_k2_tropical_temperate_polar","Coolhouse",17,8,9,-0.224655378237335,0.323527085823656
"percentile_latbin_OLS","q75","occurrence5_k2_tropical_temperate_polar","Transitional",12,8,4,-0.10770174299756,0.221349461525566
"percentile_latbin_OLS","q75","occurrence5_k2_tropical_temperate_polar","Warmhouse",15,10,5,-0.12101959866367,0.444255461765597
"percentile_latbin_OLS","q75","occurrence5_k2_tropical_temperate_polar","Hothouse",13,6,7,0.0306181397196966,0.346091837404753
"percentile_latbin_OLS","q75","occurrence5_k3_tropical_temperate","Coldhouse",11,7,4,-0.351360534819045,0.452259383992846
"percentile_latbin_OLS","q75","occurrence5_k3_tropical_temperate","Coolhouse",13,7,6,-0.188895657429469,0.388150132103515
"percentile_latbin_OLS","q75","occurrence5_k3_tropical_temperate","Transitional",16,12,4,-0.08707606344264,0.229397780568709
"percentile_latbin_OLS","q75","occurrence5_k3_tropical_temperate","Warmhouse",16,11,5,-0.19339908369958,0.52006534942415
"percentile_latbin_OLS","q75","occurrence5_k3_tropical_temperate","Hothouse",14,6,8,0.0416597169545575,0.571047145016452
"percentile_latbin_OLS","q75","occurrence5_k3_tropical_temperate_polar","Coldhouse",5,4,1,-0.351360534819045,0.0956972054588722
"percentile_latbin_OLS","q75","occurrence5_k3_tropical_temperate_polar","Coolhouse",7,4,3,-0.176305752860361,0.276636312556208
"percentile_latbin_OLS","q75","occurrence5_k3_tropical_temperate_polar","Transitional",8,6,2,-0.08707606344264,0.19564112855133
"percentile_latbin_OLS","q75","occurrence5_k3_tropical_temperate_polar","Warmhouse",10,8,2,-0.19339908369958,0.363355922866005
"percentile_latbin_OLS","q75","occurrence5_k3_tropical_temperate_polar","Hothouse",8,3,5,0.0348109160209349,0.182255267632386
"percentile_latbin_OLS","q90","collection10_k1_tropical_temperate","Coldhouse",16,9,7,-0.895388603598217,1.13803118683718
"percentile_latbin_OLS","q90","collection10_k1_tropical_temperate","Coolhouse",25,12,13,-0.617376205537699,0.618808159389213
"percentile_latbin_OLS","q90","collection10_k1_tropical_temperate","Transitional",24,13,11,-0.140527597304247,0.996049298271606
"percentile_latbin_OLS","q90","collection10_k1_tropical_temperate","Warmhouse",20,13,7,0.00346907028603375,0.706949123790703
"percentile_latbin_OLS","q90","collection10_k1_tropical_temperate","Hothouse",20,9,11,0.221892066311836,0.86265178824718
"percentile_latbin_OLS","q90","collection10_k1_tropical_temperate_polar","Coldhouse",10,5,5,-0.732197189140883,1.00391489847935
"percentile_latbin_OLS","q90","collection10_k1_tropical_temperate_polar","Coolhouse",14,7,7,-0.494242735173609,0.350667392080105
"percentile_latbin_OLS","q90","collection10_k1_tropical_temperate_polar","Transitional",13,6,7,-0.358915807688618,0.406507368729638
"percentile_latbin_OLS","q90","collection10_k1_tropical_temperate_polar","Warmhouse",13,9,4,-0.14079527836759,0.452724349463659
"percentile_latbin_OLS","q90","collection10_k1_tropical_temperate_polar","Hothouse",8,3,5,0.268385721433153,0.603290762734145
"percentile_latbin_OLS","q90","collection10_k2_tropical_temperate","Coldhouse",9,6,3,-0.681315147937682,1.06643880313425
"percentile_latbin_OLS","q90","collection10_k2_tropical_temperate","Coolhouse",12,7,5,-0.676070112685603,0.556890850108067
"percentile_latbin_OLS","q90","collection10_k2_tropical_temperate","Transitional",14,10,4,-0.033285426536829,1.46135022346601
"percentile_latbin_OLS","q90","collection10_k2_tropical_temperate","Warmhouse",15,8,7,0.000350720385030329,0.499705199181135
"percentile_latbin_OLS","q90","collection10_k2_tropical_temperate","Hothouse",11,6,5,0.243690880325935,0.834421740048288
"percentile_latbin_OLS","q90","collection10_k2_tropical_temperate_polar","Coldhouse",5,3,2,-0.681315147937682,0.855940364669609
"percentile_latbin_OLS","q90","collection10_k2_tropical_temperate_polar","Coolhouse",5,3,2,-0.394285681187036,0.314883589417362
"percentile_latbin_OLS","q90","collection10_k2_tropical_temperate_polar","Transitional",2,1,1,-0.287189463962594,0.176986000097314
"percentile_latbin_OLS","q90","collection10_k2_tropical_temperate_polar","Warmhouse",9,5,4,-0.14079527836759,0.49801979583497
"percentile_latbin_OLS","q90","collection10_k2_tropical_temperate_polar","Hothouse",3,1,2,0.416956894429082,0.975054780581571
"percentile_latbin_OLS","q90","collection10_k3_tropical_temperate","Coldhouse",4,4,0,-0.732197189140883,0.545544453933235
"percentile_latbin_OLS","q90","collection10_k3_tropical_temperate","Coolhouse",6,3,3,-0.534921671414753,0.307249363741579
"percentile_latbin_OLS","q90","collection10_k3_tropical_temperate","Transitional",7,5,2,0.360217743842502,1.285874988468
"percentile_latbin_OLS","q90","collection10_k3_tropical_temperate","Warmhouse",9,5,4,-0.0363797536132641,0.156374321408752
"percentile_latbin_OLS","q90","collection10_k3_tropical_temperate","Hothouse",7,4,3,0.200093252297737,0.59773849885385
"percentile_latbin_OLS","q90","collection10_k3_tropical_temperate_polar","Coldhouse",1,1,0,-0.681315147937682,0
"percentile_latbin_OLS","q90","collection10_k3_tropical_temperate_polar","Coolhouse",3,1,2,-0.360674072225108,0.166515403306067
"percentile_latbin_OLS","q90","collection10_k3_tropical_temperate_polar","Transitional",1,0,1,-0.11020346386528,0
"percentile_latbin_OLS","q90","collection10_k3_tropical_temperate_polar","Warmhouse",4,3,1,-0.318535753038188,0.412004414459865
